	PFF_Jejunum_32	PFF_Colon_1937	PFF_Cecum_16	PFF_Cecum_1943	PFF_Jejunum_37	PFF_Jejunum_16	PFF_Jejunum_19	PFF_Baseline_19	PFF_Jejunum_21	PFF_Jejunum_1910	PFF_Cecum_12	PFF_Colon_12	PFF_Cecum_1921	PFF_Jejunum_1946	PFF_Jejunum_1938	PFF_Colon_1910	PFF_Cecum_1945	PFF_Cecum_35	PFF_Baseline_1944	PFF_Colon_1945	PFF_Cecum_30	PFF_Colon_1914	PFF_Colon_1921	PFF_Colon_21	PFF_Colon_11	PFF_Cecum_11	PFF_Baseline_26	PFF_Cecum_21	PFF_Colon_25	PFF_Cecum_37	PFF_Baseline_37	PFF_Colon_17	PFF_Colon_32	PFF_Cecum_1914	PFF_Jejunum_1945	PFF_Jejunum_17	PFF_Baseline_12	PFF_Jejunum_14	PFF_Jejunum_18	PFF_Cecum_28	PFF_Jejunum_1942	PFF_Cecum_1920	PFF_Jejunum_28	PFF_Cecum_13	PFF_Colon_28	PFF_Colon_1941	PFF_Colon_18	PFF_Colon_14	PFF_Jejunum_1943	PFF_Baseline_15	PFF_Cecum_17	PFF_Colon_36	PFF_Baseline_1946	PFF_Cecum_1904	PFF_Jejunum_1906	PFF_Colon_30	PFF_Cecum_1938	PFF_Jejunum_1917	PFF_Baseline_25	PFF_Cecum_1910	PFF_Cecum_1913	PFF_Baseline_1942	PFF_Baseline_17	PFF_Colon_15	PFF_Colon_1907	PFF_Cecum_1942	PFF_Baseline_28	PFF_Jejunum_35	PFF_Colon_27	PFF_Cecum_19	PFF_Colon_1938	PFF_Jejunum_1921	PFF_Baseline_11	PFF_Colon_19	PFF_Baseline_30	PFF_Colon_1913	PFF_Baseline_18	PFF_Baseline_35	PFF_Colon_1906	PFF_Colon_16	PFF_Colon_1904	PFF_Jejunum_30	PFF_Jejunum_1908	PFF_Cecum_1907	PFF_Colon_37	PFF_Cecum_25	PFF_Cecum_1906	PFF_Colon_1908	PFF_Cecum_36	PFF_Baseline_16	PFF_Cecum_27	PFF_Cecum_1944	PFF_Colon_35	PFF_Baseline_36	PFF_Jejunum_1937	PFF_Jejunum_1920	PFF_Cecum_1908	PFF_Jejunum_27	PFF_Cecum_15	PFF_Colon_1920	PFF_Cecum_1917	PFF_Jejunum_1944	PFF_Jejunum_1913	PFF_Baseline_32	PFF_Baseline_1937	PFF_Jejunum_12	PFF_Jejunum_25	PFF_Jejunum_13	PFF_Colon_1944	PFF_Jejunum_1904	PFF_Colon_1943	PFF_Baseline_1943	PFF_Baseline_27	PFF_Jejunum_36	PFF_Cecum_1941	PFF_Cecum_32	PFF_Jejunum_15	PFF_Jejunum_1914	PFF_Cecum_1937	PFF_Jejunum_11	PFF_Colon_1942	PFF_Cecum_14	PFF_Baseline_13	PFF_Colon_13	PFF_Baseline_14	PFF_Baseline_1921	PFF_Colon_1917	PFF_Colon_1946	PFF_Cecum_18
PFF_Colon_25	2.3808513545052166	1.7752466429334752	1.6881661202302576	1.8910582568781353	2.427407851721058	2.591281255775049	1.656179837009224	1.5626064314811259	1.7344382336519275	2.720767804229627	1.1724347070394736	1.3085785809633044	1.2813358411428917	1.432351411287156	1.3516859614851564	0.6998652614650135	0.9639689547861103	0.915134262634533	0.889073941535932	0.49923579119677025	1.7871332115800507	1.0404561541364785	0.9618878141672236	0.6694830525537466	0.45508981346046357	1.8657592871556898	1.4921808680052424	0.8446975947901303	0.0	0.808896183236094	1.6098516515262524	2.001117276943108	0.5961437976596754	1.6300306876490673	1.5373117857288332	2.757279564445835	1.3886274546679263	2.2625768005296294	3.119782308052036	2.407522903037215	2.708350453754254	1.393971531219126	1.4936140925911745	1.273219902738405	1.203422510860839	1.3065545001748404	1.4390308586946992	0.20997656347536625	2.0622574941251095	0.9195126210200885	2.0765279087451174	1.5771968407114176	1.4295877928563971	1.020747646857307	2.699347099933046	0.9415838399531243	0.8544666632352838	2.3696850447179787	1.5931891309470023	0.6060660431162426	1.9029814855990854	1.3320248088599316	1.5620225325412624	1.693697318532156	0.4756293617994478	1.8232988711947342	1.4431655847841	2.8650254523322616	1.9749341948180719	0.9111543208970295	0.1449144790411203	2.9654769042822147	0.7558135996182531	0.7698181346727461	1.0742471736968504	1.1435838192036052	1.4827864843717924	1.0943768108619114	0.9325141405649056	0.8707422048798723	0.5004100340716584	2.0943025142026452	2.769720187006813	0.7271250329965647	0.6844638960179867	0.9112605323427474	1.544008881535564	0.47929046329357333	1.7886132072318983	1.0097472162587675	2.0945025270527013	2.2588624228447993	0.7312839228682655	1.2749471025780263	1.7746166640489496	3.3847404092515165	0.4851851295005614	2.61674803927815	2.041530285607499	1.5709840189869948	0.6965864211375806	2.7151878493777186	2.4337831772402585	1.1280682537869817	0.8466516434608006	2.4355759098642085	1.6832163327556113	1.9323181093077528	1.3152002189717034	2.2890781124518678	1.641847604486995	1.4078159331295634	1.4097125189983772	2.8037083131389844	1.4402946766977829	0.8963864830298099	2.295650696396782	2.4923741478385284	2.056892459419498	1.5619031859948473	1.3049236128756037	1.1939587354311925	1.1321609147301792	0.8124365059144223	1.0766142358866233	1.3756352461999157	0.823788449546194	0.3775047620558011	1.8632102393643448
PFF_Cecum_37	2.550741550258619	1.3709625787796293	0.8846912779730489	1.1639399078353263	2.496532518449807	2.0705299063210783	1.8264478745734882	2.349820589526519	1.471144983861089	3.0290158265796236	0.5129168473550497	0.5522805430502314	0.5812070657160179	1.8637661058872799	1.6735712806641971	1.3963806437134552	0.21425248958401466	0.13464197439297404	1.6319833056303292	1.0872426193221985	0.9839847360544117	0.6217392692102709	0.5761326738856363	0.612795676959904	0.3826151601588929	1.0753932781657733	2.285059788640119	0.7166914541541127	0.808896183236094	0.0	2.4033885487103483	1.858657889322021	1.0476454198708964	0.8355928339388696	1.6012483072921608	3.0429605530304427	2.193919856191273	1.8852058402863026	3.2410565651312537	1.6062782261361293	2.538129262059805	1.326298078286901	0.7925912636365894	1.0348747317682851	0.5415944686561209	1.2663143509782109	0.8080828536557657	0.780564496051084	1.8985749942236325	1.6872757470113278	1.6583190381880708	0.8286838522922819	2.2327295833640006	0.2627407496522445	2.8042397638366325	0.8583850623640392	0.8904942736407706	2.5750760414763993	2.3902817562708236	0.6375176814570395	1.1855167411922207	2.113758581249066	2.244882682536235	0.8946643778574528	0.9857858828460424	1.0308564780617422	2.1481301467666776	3.082161193677702	1.1726880476064407	0.6101346878069014	0.8973856173661764	3.235468115823225	1.0312058806764435	0.44668264398061547	1.6629484886458394	0.9584052772367112	2.2767350293046396	1.8688672890370486	0.19143956751782631	0.30655489152227744	0.4412663875160509	1.67736200318082	2.9201830420981474	0.14632243532296071	0.5489880756763773	0.15143986577297106	0.8634346627433268	0.8946753064672175	1.221368124394332	1.8023420046954715	1.2952123854694144	1.4515328692140534	0.18991447893294836	2.0640542341426276	1.7169440281073791	3.6459517728092123	0.6491562747507327	2.3581064280731416	1.265098810670358	1.902239288359836	0.9628660857302219	2.319145846003156	2.2915624445209763	1.9131069304599442	1.605245900706641	2.228756671898423	1.7535138118739786	1.7682429343481048	0.5432569351055676	2.253353678142665	1.0059903708132991	2.2096767777999355	2.1984739925825996	2.407452343525062	1.1002311515921248	0.3530465368073161	2.077751348220807	2.5752643907729196	1.2923753806123135	1.3643439101372965	0.6586717334983987	0.5404232502281333	1.9386256563359932	1.1117694515920045	1.7962101372444066	2.180029909500939	1.075937174893748	0.4797533581060615	1.0826987725015205
PFF_Baseline_37	2.4693946482311455	2.9119079621331174	3.25902589794587	3.353621926113477	2.6970361647530656	3.7331270069508116	2.047276696811876	0.1687397048485351	2.7174757788021062	2.4190194185768044	2.7745470647077384	2.9183945449252557	2.776200700838193	1.4604047254370582	1.675293188322163	1.0801817770725235	2.5379066681097946	2.5135803246102144	1.1726124108992932	1.3947434742659444	3.355855397948142	2.4120689872604424	2.346568861803353	2.196304220588975	2.0287267359351246	3.4723232467406375	0.7018819342740018	2.3363756537053257	1.6098516515262524	2.4033885487103483	0.0	2.7403432256502906	1.5307179282464076	3.231207787565418	2.163318109186356	2.4943915595799786	0.33828578250408575	3.26106793150877	3.142514002708718	4.009505959994414	3.317928166066253	2.2742925500023867	2.9630947963360166	2.7070328887198953	2.683970474650163	2.203055818666162	2.8592022987854446	1.6412294139078405	2.814347663798026	1.0414111128381307	3.170525928241081	3.090499527154961	0.43933027690730675	2.5788341290568946	2.8440706531877953	2.1045855869933705	2.24459805418188	2.390670790053406	0.05152150000558862	1.948417743043762	3.3544259874821294	0.349056724123976	0.7145065057490393	3.294208187710418	1.5193651567455597	3.3711661938419692	0.6261067027653003	2.732391742092123	3.5395957616487954	2.263195036528349	1.5624033870390033	2.707588424861184	1.9993275390587069	2.2168922687823267	1.605513614128839	2.2803557566773685	0.2878575239852949	0.9518620963663728	2.5408490027511674	2.3813999630759497	2.0258580864766578	3.176363626066188	2.7905096232751596	2.3142956958174445	2.073706394814267	2.517657184534857	3.1409678363743865	1.6218719374856192	3.093470678599508	0.865652961575175	3.647441460118079	3.8489611006643094	2.298792089926545	0.7236685357805204	2.4791527511403375	3.047146730491328	1.855490453218689	3.382688162058009	3.6507780333474162	1.7109702023626954	1.7222612983245662	3.668678683342446	3.057747817906847	0.753957999676138	1.0334248718912167	3.161146707487614	2.227842275431269	2.7248508580496695	2.8665779669129714	2.7764737282409415	3.0364193382577547	0.23501037569753716	0.32460652108278115	3.7442262958885255	2.6025211454754906	2.3894191409804626	3.072620604473464	2.715774824143215	3.5547729765088465	2.525855967582786	2.7598774881168295	2.7909068820414737	0.5306634949412297	2.003344031823997	1.218148156553392	0.31065384040743976	1.732359671547805	1.9316780821200366	3.400293412195446
PFF_Colon_17	1.0346171421884849	0.7776858036327639	1.9834885531178537	1.6034052471229954	0.9077502232199857	1.20109656401469	0.7445193428349959	2.6688222608830765	0.4900380564488134	1.6896273549076222	2.3054207242818556	2.218760328651402	1.5191437720490117	1.336003664371796	1.1525942073547049	1.8645189021778008	1.7996182134817003	1.9151540867403696	2.7566796961199223	1.6640663314825532	2.0283169077734935	1.2470159251151922	1.303887274607659	2.3721574113972803	1.7956779462060706	2.414027438716935	3.05303123404987	2.526105824127588	2.001117276943108	1.858657889322021	2.7403432256502906	0.0	1.517264483081229	2.217575540892946	0.587047329192425	1.6364016781785469	2.74216007802171	0.6633388902215354	1.785767097016213	2.6906792706675695	0.8199750824211297	0.6100482152750148	1.476181854046412	2.887653144494121	1.4732323659031665	0.7370624800114609	1.3335931682642528	1.8409286826392002	0.23905346381309886	2.699242047664596	0.8204893819097824	1.690488917395113	2.8324732862417927	1.706715693408921	1.385246939877812	1.1085432363972298	2.6469817332501333	1.1176947925303198	2.762096125568101	1.4510831949309364	1.573158155361272	2.4829455726191836	2.130911081022025	2.230264636175472	1.6329143632640863	1.9246368838828587	2.1516389456580614	1.6321989946521447	2.102141778270912	1.266609460339107	2.127142220644425	1.9345344732751615	2.629861998703519	1.474533123241923	3.0587120958207095	0.9340043691242725	2.708065783814615	2.8453328811182157	2.0214774650304825	1.5582679875346015	1.7416262853462476	0.7453738487488172	1.3296159955921838	1.8428961085301314	1.4195193216557487	1.9820014259894099	2.5463313034510175	1.5567974347714	1.0942660841025005	2.7099398763190505	2.1004391272628324	2.458558287782454	1.7636007831577596	2.840525529170116	0.5904358059597692	2.139775271525681	1.5445322869396376	0.7771402976539856	2.6173030331268516	1.0981089965776027	1.3241042969283823	1.0420777406392991	0.5776962264872313	2.662644855329441	2.4930189495018658	0.6499426979384316	0.5954239923566541	0.28785785526286806	1.7577666548009014	0.46504318016131785	1.2918134029208759	2.682801807544457	2.612468908255986	1.086347802676632	0.7940535623893481	1.5123320921192638	0.6564035908665928	0.9435493634305375	1.8240347661523402	0.5433058300338673	1.4095162656885398	2.3003973247605427	2.5726960349896912	2.746649255065029	2.950548688114994	2.7051964882706265	1.2387274682712326	1.7713860686557448	1.9202752058195065
PFF_Colon_32	1.8373669714990986	1.4956553372218209	1.7983855186951234	1.8331945510827072	1.9224487430366057	2.3158533240354995	1.1107211606267253	1.4535483895152403	1.3610736950670512	2.2058092550942767	1.5349324679528837	1.595093457362555	1.2771311583894147	0.9296388741596768	0.880470555999932	0.4555251739336573	1.1224137307233462	1.1519524250620465	1.2437223928912722	0.21525457883850857	1.907553588147657	0.8924015425684761	0.8257959728273024	1.1923309043567307	0.7002401260021999	2.085790268019941	1.6242583468707261	1.3741366068077592	0.5961437976596754	1.0476454198708964	1.5307179282464076	1.517264483081229	0.0	1.8317730077372398	1.0186596417208682	2.22770164987761	1.3994999019322876	1.9037860463521339	2.6708756497120762	2.593417124476817	2.251438225928187	0.9228560670687035	1.4601187667108189	1.792850977865194	1.2040816118519462	0.8186795664422137	1.3644640542573758	0.43447317861235224	1.6101427326650861	1.1905133283477654	1.7214601618593979	1.586947172299173	1.4643984908091603	1.1404206726758825	2.248797682008459	0.657406584855511	1.4285786677307366	1.8248903733132809	1.5304659642597371	0.5202202139314941	1.8312347025651086	1.2188838382823894	1.2416846162612805	1.888284111801458	0.13307456083658664	1.8849736004305415	1.1472634234206995	2.3679024716560817	2.063956523330578	0.7460254987836018	0.6831773139249552	2.5091892339815267	1.26961944782806	0.7252179834334479	1.5647925718623763	0.8305076451664346	1.4209667683331753	1.3495382969580474	1.2271436566971594	0.9160382022237544	0.6507901660540943	1.7811300412497195	2.244334105100359	0.9529709683664512	0.5860068635719313	1.1908303760168928	1.8794954850930121	0.15965567681596649	1.5945149473673206	1.2250962408618657	2.160859443751184	2.4024060607663444	0.9031593377239888	1.3955002000866465	1.3568449121472486	2.8699005362649497	0.40122910972862164	2.2015527604973175	2.2857913454209067	1.0045068562137642	0.26714341695106103	2.3682511556024446	1.9729945552301926	1.2157121682745906	0.998864675564679	2.0146475679911364	1.1836988312286678	1.4959277297544855	1.3985545261901973	1.7685838907318723	1.5141333095051202	1.3832510558312592	1.32798530358106	2.446898750622317	1.1210578630690191	0.9117375271100121	1.9035362661891413	1.9702187242786546	2.05447623260709	1.1745166807626302	1.2444829502138548	1.5198877107229467	1.1783514769337295	1.3741214856461814	1.4361158649615495	1.3739703823677842	0.28046316739594657	0.6083011312077781	1.9040001282703016
PFF_Cecum_1914	3.0991453556117827	1.5785202458026932	0.3003994419183541	0.8302969020306169	2.982474441214369	1.976549936155615	2.4277913034522873	3.1711827658136076	1.8007391207889545	3.652884097246913	0.6140956355178371	0.3790102134418341	0.7186911608752196	2.6006633155996495	2.381245274204626	2.2114018435361698	0.7115088718980166	0.7181362254679993	2.3844142789555725	1.9050083539578877	0.4108884608689716	1.1146177974045985	1.1212752508958508	1.2145861476700999	1.204909409923139	0.2587366935164478	3.065929274072869	1.1970799222824926	1.6300306876490673	0.8355928339388696	3.231207787565418	2.217575540892946	1.8317730077372398	0.0	2.1619223616732945	3.6490518729845207	3.009466737166576	2.0079936559239324	3.7360423564389666	0.7954789591397873	2.8124990642712464	1.8366375234621437	0.7597689288229101	1.2178311938101225	0.8187523427046812	1.7966696198668233	0.9229118411642053	1.5953415060751381	2.2445391492120446	2.453859825275578	1.7255441948713421	0.5637940668677575	3.0374693146312413	0.7090680416166325	3.307342622723287	1.5015828216744749	1.4051155909659339	3.1461830894877316	3.216704240128139	1.410033827041207	0.8681121133214083	2.93365190079419	3.0584500907607146	0.07469070655173972	1.7837382251201217	0.47066354154045675	2.9640936796736588	3.6480246151486955	0.4801889280287335	1.2083252991858429	1.6984703666415304	3.836718340958078	1.6063098742995376	1.1235180209333289	2.3201433800903293	1.4983037630374665	3.090271438654777	2.636980887345994	0.7086082482820502	0.9359243307125652	1.2233236038410111	1.7933642294765908	3.4397467833885074	0.9185135142398135	1.281028042568663	0.7245294443703907	0.4610938583101174	1.6914771270168951	1.2338644832418884	2.5891062170405488	0.6245377151442538	0.6501166322193888	0.9440337831322452	2.8456072146112894	2.191074313902661	4.220025416875342	1.4407455007448033	2.5610241071981634	0.4620738818889764	2.580168185126418	1.7218576714631222	2.369498447334467	2.615233148088813	2.698169200935501	2.375933266606199	2.5012893190768457	2.3060379357074483	2.1357290028038545	0.4943596357062159	2.6639232888172995	0.969370991339368	3.0331005569891523	3.012710651237344	2.445660999711593	1.4389024601466927	0.9529184291675105	2.361140063056302	3.0628853288875666	0.8217904917203183	1.7790780094338845	0.8222232731015098	0.5632232521058415	2.7555294618118937	1.6841435348393057	2.5252648895982457	2.998626760340204	1.7986360446702512	1.3044738149079542	0.5224306643994416
PFF_Jejunum_1945	0.9590064200676751	0.956731380116512	1.9867690086951115	1.7440917771407445	0.9593084320456021	1.6515591307661808	0.28259805088958767	2.0991300830266075	0.6588254651383394	1.5092301204163043	2.092633252722532	2.0638369416505706	1.4461295803971053	0.7786459533630693	0.5854543287164489	1.3140812517852338	1.5991053543265863	1.6883882663481895	2.228690465498307	1.1379783098193461	2.0463005835151398	1.0639052001292164	1.0899594442757012	2.014501763917345	1.4374542999678181	2.388467623599785	2.491724197610106	2.1836844474114	1.5373117857288332	1.6012483072921608	2.163318109186356	0.587047329192425	1.0186596417208682	2.1619223616732945	0.0	1.4946854505422142	2.1691667707368363	1.1323746072803758	1.8064786666654367	2.7618701507191843	1.2523712207224322	0.3496587913431517	1.4829961311283266	2.586051640669214	1.3618288714340343	0.45938644255275496	1.3234833777879706	1.3893995689552285	0.6606158702132143	2.1648776807356276	1.1940701532321387	1.7092152770129625	2.2653141106446806	1.526363136487273	1.3743246151304365	0.7561358014720053	2.269324732470556	0.9924060371430947	2.1848613488533384	1.0563778634851524	1.7245884875607616	1.9135267259076605	1.5696793321081508	2.1905099188433748	1.1449857288034984	1.982669454976958	1.5858103394353589	1.5559673461096568	2.1744710785466186	1.0135772414078197	1.658055210786639	1.7891758557085626	2.227144830522506	1.196760543972384	2.5608833741615484	0.6793154773725755	2.141350192612212	2.2989014262930403	1.7856501914115737	1.3278451204422324	1.39243657227965	1.1099358960595611	1.3462905117199337	1.5665838841616642	1.0813944656079322	1.7447978023201094	2.4022389280263656	1.0829934687007627	1.2726349088758522	2.15860054395119	2.209293654976607	2.540704781835343	1.490846318786793	2.2873159822149343	0.48959071077806415	2.091782494288889	1.1368695783030789	1.2573498348908232	2.6005923429754843	0.5989514753594982	0.8416776902521135	1.5341852629337058	0.9754443528387317	2.1155292503977137	1.9695746330904924	1.060399265030026	0.2212017605417145	0.5807791003598689	1.6763303954700546	0.755420761083119	1.3867315693433813	2.105554088780396	2.046665452837554	1.5994480945426446	0.7952252456804139	1.2897006117137928	0.9941311907672391	1.0093081389766676	1.9701781657564916	0.517539706916752	1.3548349585400132	2.1044244503603604	2.0022924945165603	2.328683728327595	2.4218246374617287	2.130791972323532	0.761422337522711	1.3864409410472083	1.9957289920776256
PFF_Jejunum_17	0.6020127197278562	2.2726862042012326	3.46674462323495	3.1782735127612662	0.8671098320752044	2.690717780138366	1.2383165459409486	2.466170292846541	1.9699158341792404	0.13744569843683055	3.5338043078966717	3.5328050146705205	2.9351704322526824	1.3443419898151263	1.4271383481162574	2.253324465110727	3.0712459260499076	3.145131249344116	3.158675669447661	2.270075959345402	3.505986763720629	2.553188088936953	2.5735436757942907	3.3534523990537006	2.8180846183973047	3.869967857867069	3.0984488934615784	3.5296400683609277	2.757279564445835	3.0429605530304427	2.4943915595799786	1.6364016781785469	2.22770164987761	3.6490518729845207	1.4946854505422142	0.0	2.692268994038501	2.1831448871448753	0.9880545805227995	4.2166172190693505	1.5854886186598676	1.8364669480040476	2.952035239478083	3.960170907106181	2.837370869138542	1.9179553470378155	2.781831923492602	2.646233344051427	1.6309269719973774	3.0518483048530083	2.440776578592038	3.1931393196457662	2.8088331355212866	3.0015605789125757	0.8944551124695129	2.1929184605351697	3.5607420702412407	0.5255060307741888	2.539358702865506	2.4320282832736364	3.1549128053978377	2.412672601640361	1.7928291195374824	3.675453452181379	2.354877889684947	3.450916602890076	1.9301383652539683	0.4238828380249364	3.639456922791412	2.4886111601036376	2.849776690534984	0.6465550635497953	3.484427935504203	2.652234927073303	3.5819730019200606	2.153773480820045	2.599721036755651	3.1095506297375737	3.2307698817787536	2.7958143182337265	2.783110152590915	2.283313345883235	0.5077566560874023	3.0036481978938143	2.5089319249258426	3.191297460840805	3.875909833817646	2.3461540000731813	2.6623252764508227	2.96188710920558	3.6575903575683433	3.9991232614160683	2.9339385981514208	2.9769153562726958	1.5455916573255646	0.6557036783464976	2.494927114471543	1.8580513966348615	4.080971044422458	1.241627366338602	2.147395571155292	2.3202353404588933	1.493745842171368	2.8563554196987373	2.877358680337688	1.6956309926911401	1.3460734128984226	1.6743358700063347	3.1681722886059354	1.2349022897473148	2.8365686410007984	2.581532984933583	2.5327299485127988	2.344104616904249	2.2615127167823412	2.761889710863606	1.7542981566302118	0.7902795076586735	3.382943068385302	1.913371627126514	2.845221306007224	3.5667042305817303	2.65615524030195	3.560457026656721	3.3217923034062413	2.6467349840554215	2.06725709332606	2.7435085139601982	3.4657591567591126
PFF_Baseline_12	2.598529224815187	2.8461585460587413	3.061198482071627	3.1974271469408238	2.805737128588479	3.6772161522453395	2.094198251714266	0.31842887227654776	2.6777473002524492	2.624806094040698	2.5368809615806276	2.6882602518678564	2.6055296392479272	1.5404262945181904	1.7207241205688084	0.9474422897992536	2.330111871926506	2.2966258421683867	0.8524672370389279	1.2590115270053521	3.166149299454117	2.2674463717605677	2.1936791132440843	1.93357566216659	1.8217233215642386	3.2472241977834178	0.414742598762404	2.0652827555716082	1.3886274546679263	2.193919856191273	0.33828578250408575	2.74216007802171	1.3994999019322876	3.009466737166576	2.1691667707368363	2.692268994038501	0.0	3.2289046144567566	3.317090169115956	3.7937568422508554	3.3732895852992635	2.2283745690691634	2.80683957098379	2.416705676667627	2.523958072743819	2.140811550609747	2.7197648256365707	1.4344402699591736	2.8245017296639223	0.7151508724568004	3.091040456509561	2.9088877240858575	0.14164861983921775	2.3863153884693467	2.9887691532537577	2.004717423548744	1.9718526606718838	2.529724037037887	0.2936979865862246	1.8038993624300024	3.2007306949313175	0.30405052682996153	0.9049078172576648	3.0752715459129956	1.361328670325258	3.18391524344541	0.7676424245597738	2.921119700691599	3.3443029932110684	2.119174666133082	1.3189781718064786	2.9220378039311585	1.694930409876295	2.0440839129067156	1.287207203588738	2.1921578751212722	0.19675714458613788	0.6209381729342374	2.317977556984717	2.201578964032757	1.8196426381745414	3.12639144959864	2.947134870446611	2.09961375737712	1.9173058387764716	2.297551653994674	2.8873804085446846	1.4706838808909852	2.9844682810638643	0.5427937131600591	3.45992142700354	3.6407801562024473	2.091861060534498	0.39022478610638894	2.4970785962994784	3.2738397214939376	1.688516658882345	3.4077657150362426	3.417794267691303	1.7772414157638472	1.6146083253847567	3.658537947709706	3.1040549327966813	0.43246088221733486	0.7301849480544048	3.191853939414489	2.260291390292791	2.725830949326409	2.6714427218818613	2.8341969658767665	2.89792605836295	0.13210935451504918	0.22772190002803452	3.736734432978015	2.510559507947478	2.21475489720753	3.0931182109071336	2.830902032195807	3.3947747536272947	2.4841604772293135	2.59862406615759	2.5417615315495246	0.2575700287838312	1.6989734496644633	0.8899842658543973	0.04898552193123185	1.635141007497092	1.7300172505524503	3.211267016797314
PFF_Jejunum_14	1.5943289209856675	0.5388957490570412	1.7285428435699437	1.2599043733410873	1.3479201885649381	0.5417262663874871	1.343917365923888	3.198919280243967	0.558130332141865	2.2327221682165406	2.2288175064299995	2.098026312105608	1.4109904003747227	1.9002035677689642	1.6524216981176043	2.3100414027251874	1.796808980093115	1.9136197196919607	3.1065276816740455	2.0409848643361266	1.7226719583974983	1.319084518044798	1.4062070378665203	2.4721100665858082	1.9550493158023283	2.1495075464924938	3.510562239344351	2.5955591587640465	2.2625768005296294	1.8852058402863026	3.26106793150877	0.6633388902215354	1.9037860463521339	2.0079936559239324	1.1323746072803758	2.1831448871448753	3.2289046144567566	0.0	2.0732121121962073	2.303856214997242	0.8599973729133318	1.0184536795112646	1.2674842312953363	2.900546484415126	1.3805320286804412	1.1483488260423618	1.1503896966704275	2.123471958495711	0.5756318379341439	3.0806320126507925	0.6644535694271569	1.4858365256198385	3.316971037177134	1.6737327287863664	1.7072113396902757	1.3308336283435849	2.7379657612368438	1.690763108656152	3.2781381678076857	1.6613848350933853	1.2289793088128367	2.996916489783115	2.696934589972143	1.9985560989244446	1.9949200045497952	1.623199481805349	2.707970661142743	2.0825569034421534	1.7713806246693766	1.4024094735117045	2.3983526521368206	2.3637779251077498	2.81911121891499	1.608564972705201	3.3350363703602635	1.1222971596244873	3.222521097928634	3.240744274294309	2.005953940538889	1.6074183018127273	1.9219287199913127	0.2364795093095196	1.7906459944314286	1.9126548726494828	1.6024606844300249	1.9735393425389824	2.4079898893890403	1.891526327176026	0.7744348153260742	3.114654530089548	1.7276017422681567	2.085302510877905	1.8431494159611528	3.290112714236572	0.9080647388857689	2.600457687255753	1.7940758973410316	0.5835599660452779	2.331666506293	1.7120890431912703	1.6713076171460621	0.4994922365854679	0.75267278539855	3.1116728966378	2.899755118046278	0.6113575827718767	1.1277979878999174	0.5966488566823567	1.6354302039151263	0.9741308833420141	1.0534951364066367	3.177796178511319	3.1266741118220893	0.5644938755133403	0.8642313925009443	1.5616316997133328	0.5781696986652516	1.4125038968240253	1.4101058113789748	0.7510726105935149	1.3153730840249052	2.245825944515627	3.0311455542141488	2.9245698603921593	3.3023126641870495	3.193726649849322	1.6381095667747527	1.9626262276829596	1.6267021442815175
PFF_Jejunum_18	1.0688783716601564	2.2334235566335043	3.5206491916220437	3.19099859066911	0.9110855271056678	2.466771785533956	1.6511756310401597	3.1445243873928383	2.010226918967053	0.9790484546750023	3.6708428786056495	3.655811106524087	3.0591962602862024	1.896394488103471	1.809054914543122	2.7853316898689804	3.2734053138770287	3.340961503177145	3.652463057854431	2.696235346739593	3.5006792153922968	2.7554874816517483	2.8055204571349672	3.620789559195664	3.1062962217108403	3.9160529081229156	3.7207103572939904	3.7788838369652815	3.119782308052036	3.2410565651312537	3.142514002708718	1.785767097016213	2.6708756497120762	3.7360423564389666	1.8064786666654367	0.9880545805227995	3.317090169115956	2.0732121121962073	0.0	4.169410929202091	1.3262243303828416	2.110553443759598	3.007564787035137	4.194375998738172	2.937014864012916	2.2560459979399665	2.8257803309914764	3.035065217129351	1.6517698037395967	3.583950978689691	2.5631078957312807	3.2940201192575964	3.447539348532705	3.164304310591955	0.4409681866378634	2.4136332530908198	3.8082547801723363	1.0930293356893235	3.1844015468252427	2.6921471490735005	3.1714045041496868	3.0667808627875135	2.472181603623409	3.745180836717755	2.793285925442738	3.481980760443724	2.6082460331242805	0.5651131116633902	3.654370187011353	2.724311706554258	3.2381376338882384	0.6042366891431189	3.8708512448303667	2.916486366869205	4.016039727101671	2.3381047552545424	3.270922163850536	3.6534834957839495	3.409369592518429	3.001484863069371	3.102221662881964	2.180636234794632	0.7194063860237107	3.246225792108874	2.7776674490028115	3.3743632141989464	4.012485002213703	2.743931578289452	2.660645438654665	3.504236214771383	3.6420439607123614	3.9767124239962413	3.1815427504356757	3.592312585994788	1.565919312042477	0.8932720277637297	2.825320177318421	1.5932852178525503	4.114075441731295	1.838787300762832	2.5060448479261064	2.0139762397864023	1.3535151190869579	3.46995095881604	3.447678787164836	1.4687692424198804	1.5919827538238527	1.7041901930186962	3.3044294866003363	1.379906266402404	2.895491356690622	3.2028094636109965	3.2011002810751816	2.037258516372698	2.4190273341365818	2.9653818314473748	1.5227125547057714	0.9309560245474555	3.323461519540084	2.0166967731104726	2.980430096639899	3.7595502224033877	3.238224174558074	3.9187442077007013	3.8297058150765304	3.2687667938599336	2.482580276014464	3.0492072932311958	3.520132546540379
