	PFF_Jejunum_11	PFF_Jejunum_12	PFF_Jejunum_13	PFF_Jejunum_14	PFF_Jejunum_15	PFF_Jejunum_16	PFF_Jejunum_17	PFF_Jejunum_18	PFF_Jejunum_19	PFF_Jejunum_1904	PFF_Jejunum_1906	PFF_Jejunum_1908	PFF_Jejunum_1910	PFF_Jejunum_1913	PFF_Jejunum_1914	PFF_Jejunum_1917	PFF_Jejunum_1920	PFF_Jejunum_1921	PFF_Jejunum_1937	PFF_Jejunum_1938	PFF_Jejunum_1942	PFF_Jejunum_1943	PFF_Jejunum_1944	PFF_Jejunum_1945	PFF_Jejunum_1946	PFF_Jejunum_21	PFF_Jejunum_25	PFF_Jejunum_27	PFF_Jejunum_28	PFF_Jejunum_30	PFF_Jejunum_32	PFF_Jejunum_35	PFF_Jejunum_36	PFF_Jejunum_37
PFF_Jejunum_1906	2.0122321504894365	1.6308498575077144	2.1002082988900534	3.343589526985204	2.047552278127117	3.1366817090081147	0.9650599425514952	0.5191746695416471	1.3277443431222884	2.19330413609308	0.0	0.5941207328778174	1.7665586432385971	2.51138966956804	1.74390137432481	1.7565194767831858	1.1442593857042174	0.7504846616157131	2.204852401180513	2.352381555628192	1.6535678217654999	2.774870510261548	2.4764032893026626	2.6832394245468274	0.8885702282639667	2.606647548724012	1.5276065002395707	1.8813220782767706	4.021650264545078	3.274658073541817	2.838067266473271	2.1324714877340987	3.5030237823097603	1.1186808111788311
PFF_Jejunum_1908	1.6951051115482467	1.1668289056851575	1.6658853891325607	2.9774922614280452	1.767952217796145	2.7600291569507105	0.7170736521197075	0.6217169180606651	0.9911600925860399	1.7555547866473542	0.5941207328778174	0.0	1.505801774012129	2.093136595401211	1.3163732286061527	1.3849027856871754	0.9538887780626779	1.2012817250532637	2.038533664418579	2.166681430612991	1.246040762210892	2.414581007471887	2.1152503478933085	2.3103167220830105	0.6900430343899654	2.199820746242994	1.1206099046672557	1.5179404821315416	3.693642259618147	2.897078342123206	2.5709722289238193	2.004841786332778	3.3540612722534155	0.6497911959416429
PFF_Jejunum_1910	2.5437856007819604	1.4059302681236332	1.9506210096669574	2.798439585590526	2.6775915075404324	2.6210883184794165	0.8310678042000937	1.3042304530723008	1.8308296324518296	1.4822457115861762	1.7665586432385971	1.505801774012129	0.0	1.794755688455906	0.8963802068214928	0.6864492821070222	0.677005702353616	2.429052321123712	3.0808751962326495	3.2672070553073174	1.8486367612468098	2.764487878940906	2.528884028478234	2.5165174342858796	1.9181639448499743	2.095228396451931	2.056469244926079	2.140014504491283	2.9466387863802135	2.196631491529651	1.2718537933695608	0.6321172910056272	1.8892833510228217	1.1558623068717504
PFF_Jejunum_1913	1.5920731752449135	0.9403248298131632	0.7430018360170192	1.0403927137682596	1.7467154873351094	0.8476784911407225	1.9784816291013525	2.3685811151980536	1.435341385492393	0.3693560566873248	2.51138966956804	2.093136595401211	1.794755688455906	0.0	0.9891281067779392	1.1314703694711925	2.074248626280281	3.228865332510849	2.2156580353475928	2.392810481261505	1.132496491945405	1.1937915356121	1.0953340825409992	0.8966687326114413	1.9279345886836932	0.3492072499381044	1.5254621522836376	1.1776877304213467	1.6971790367030921	0.9015932692096514	1.5979786635802076	2.295153520110735	2.765194279206023	1.4601228705010658
PFF_Jejunum_1914	1.745379935060925	0.5721703620116352	1.062436305437096	2.0150499667456376	1.8958898079819628	1.8156097823386643	1.0228968327212558	1.478417410616405	1.1562071442675466	0.6333976689104863	1.74390137432481	1.3163732286061527	0.8963802068214928	0.9891281067779392	0.0	0.2495225121816602	1.0974940119960113	2.468656390891303	2.348368495620976	2.5269911392871887	1.047200509277453	1.8848650538501817	1.6537118507494362	1.6432291068243319	1.451871698207705	1.2505033509586376	1.3349068672019466	1.315850568741041	2.470783019287267	1.6457484782829246	1.4056885813430782	1.4907154527385718	2.42055907014475	0.6878136339477227
PFF_Jejunum_1917	1.9548021073335609	0.797634496991164	1.284790241110267	2.1445334862299417	2.0996922124609227	1.9567615262325166	0.965169382829514	1.4383071547985489	1.326821837984686	0.8063818435089212	1.7565194767831858	1.3849027856871754	0.6864492821070222	1.1314703694711925	0.2495225121816602	0.0	0.9901774017162959	2.487317302638197	2.5357509481948295	2.7259042830333025	1.2569248843293293	2.0834104568881	1.857321253876381	1.831378816989793	1.5754139020887807	1.415641368809504	1.5420132684363959	1.5230783894555826	2.478782394657021	1.678876061872314	1.228370268640819	1.255035215474726	2.1963915398447815	0.8007737815475524
PFF_Jejunum_1920	2.3567777783030466	1.3826199167665976	1.9819158143790623	3.071744303625904	2.4655011164693312	2.872631860743501	0.24734313413537162	0.6514990736205156	1.5853845832451479	1.7216395787975365	1.1442593857042174	0.9538887780626779	0.677005702353616	2.074248626280281	1.0974940119960113	0.9901774017162959	0.0	1.7634043405067983	2.807388883226509	2.976740020439264	1.7221577343848065	2.8119471802751987	2.53684974047423	2.6153014264285663	1.4944490144684943	2.3088404482196854	1.8054322514290748	2.0296125762348685	3.4404441635978626	2.6635696652041925	1.9092940073963134	1.0711035382786152	2.4934742894858273	0.8978954337044649
PFF_Jejunum_1921	2.5035777954934133	2.321618902376639	2.751540139228114	4.030214252842615	2.503108913085964	3.821770432307197	1.621779559091383	1.1270626397856844	1.9425704987330867	2.9117705280227857	0.7504846616157131	1.2012817250532637	2.429052321123712	3.228865332510849	2.468656390891303	2.487317302638197	1.7634043405067983	0.0	2.5483964186009316	2.643230968570935	2.2820564741408655	3.3696863117235005	3.073994817042834	3.3196726210050254	1.4333112387649511	3.3008940015612747	2.06194515432028	2.476146631748453	4.764669354345677	4.016197082795748	3.5616995764492696	2.730641013010024	4.147021094320659	1.8203454491718376
PFF_Jejunum_1937	0.6783701206709853	1.7964812919591164	1.5360478323550295	2.3743167317207035	0.5087196442258388	2.2165119157641375	2.5703910560549748	2.528618439088899	1.2550313553468821	2.1643171651926543	2.204852401180513	2.038533664418579	3.0808751962326495	2.2156580353475928	2.348368495620976	2.5357509481948295	2.807388883226509	2.5483964186009316	0.0	0.28516560571912297	1.3150254536197064	1.4054583884788743	1.2489099871116667	1.5821917039461133	1.376889317593444	1.9944018625848134	1.137821370157211	1.088785899200037	3.580499424552165	3.0134617389084246	3.5394443975125713	3.6313923561344286	4.595508479715127	1.9784010809855348
PFF_Jejunum_1938	0.8187872786603135	1.9630149666042995	1.6919977301390645	2.5347163899508725	0.6572759744156591	2.378194885727852	2.735466221369971	2.688429848218229	1.438469098802568	2.33998902491264	2.352381555628192	2.166681430612991	3.2672070553073174	2.392810481261505	2.5269911392871887	2.7259042830333025	2.976740020439264	2.643230968570935	0.28516560571912297	0.0	1.4833642094863386	1.5356618784825355	1.4005115221725262	1.7378175792178248	1.5343211042404479	2.1650351483175005	1.2570074152138004	1.264740220994481	3.7749277224146107	3.200408100353154	3.755932772095047	3.8330613751479126	4.8225894144491335	2.1415544480252233
PFF_Jejunum_1942	0.7019913373419565	0.4835180484522073	0.48150325964547497	1.810387216527439	0.8502797273121638	1.5919933710962793	1.5153962841566933	1.7082154957161726	0.36558909894090424	0.9391918628219867	1.6535678217654999	1.246040762210892	1.8486367612468098	1.132496491945405	1.047200509277453	1.2569248843293293	1.7221577343848065	2.2820564741408655	1.3150254536197064	1.4833642094863386	0.0	1.17196240828975	0.8752545598402972	1.0734508115741057	0.8777109877652977	1.0863815563265458	0.41476089455869297	0.3190405300452785	2.7691295047694537	2.0228204555674534	2.3241346349986425	2.4386143298329577	3.394137315770218	0.8335106784058574
PFF_Jejunum_1943	0.974919933925048	1.453953485001822	0.863987081444619	1.0143208633997731	1.0572260410774135	0.8658466698324391	2.633270055222445	2.8547469575762214	1.4534522420986418	1.3642299726928637	2.774870510261548	2.414581007471887	2.764487878940906	1.1937915356121	1.8848650538501817	2.0834104568881	2.8119471802751987	3.3696863117235005	1.4054583884788743	1.5356618784825355	1.17196240828975	0.0	0.30058278597434684	0.3048822179561697	1.937878199878719	0.8576207084516732	1.3867395701589973	0.9066023655995372	2.3039342972485515	1.8048806431158597	2.7501363058236925	3.312393080894605	3.903366147280219	1.965939902521481
PFF_Jejunum_1944	0.7322918393372029	1.1875511717523142	0.6186419804058139	1.1818298366578999	0.8401647257047117	0.9983918610511645	2.350951296023904	2.559956933434474	1.1533297350882745	1.1916448700890623	2.4764032893026626	2.1152503478933085	2.528884028478234	1.0953340825409992	1.6537118507494362	1.857321253876381	2.53684974047423	3.073994817042834	1.2489099871116667	1.4005115221725262	0.8752545598402972	0.30058278597434684	0.0	0.3462308525935358	1.6411314521009022	0.8012038545963077	1.0965996209937108	0.6066425427494595	2.402927368222045	1.8235387196432455	2.623927071772131	3.0879491341837872	3.7686169571252086	1.679699975064567
PFF_Jejunum_1945	1.072369243936575	1.2689039017643864	0.6930468589450867	0.8399277381546923	1.1844529368878305	0.6523471768742304	2.4529529597588247	2.7128499698919595	1.3800569344039366	1.0921574950703612	2.6832394245468274	2.3103167220830105	2.5165174342858796	0.8966687326114413	1.6432291068243319	1.831378816989793	2.6153014264285663	3.3196726210050254	1.5821917039461133	1.7378175792178248	1.0734508115741057	0.3048822179561697	0.3462308525935358	0.0	1.8909224210056523	0.557842778209538	1.3647164760548884	0.8659954164991279	2.0680713980073926	1.5202252613577736	2.448393674352736	3.051709818019861	3.6034586302455622	1.805292193447858
PFF_Jejunum_1946	1.124208775939534	1.0690737393612102	1.3578731207822408	2.6335740358166717	1.1620281436916347	2.4240614790483526	1.2513389023325272	1.1558920330378115	0.5237462429228628	1.666748404362187	0.8885702282639667	0.6900430343899654	1.9181639448499743	1.9279345886836932	1.451871698207705	1.5754139020887807	1.4944490144684943	1.4333112387649511	1.376889317593444	1.5343211042404479	0.8777109877652977	1.937878199878719	1.6411314521009022	1.8909224210056523	0.0	1.9297621595988115	0.6905017126949602	1.0439761636441662	3.516573805858505	2.7790148735547944	2.7393875307351983	2.4394032637512337	3.6435058549403654	0.8304796533147855
PFF_Jejunum_21	1.3978185067309756	1.0487037307095415	0.6395497230423671	0.8061062180344462	1.5424387085041547	0.5876259340344834	2.185770109378323	2.5296168350677104	1.4115413750869754	0.6318720196893071	2.606647548724012	2.199820746242994	2.095228396451931	0.3492072499381044	1.2505033509586376	1.415641368809504	2.3088404482196854	3.3008940015612747	1.9944018625848134	2.1650351483175005	1.0863815563265458	0.8576207084516732	0.8012038545963077	0.557842778209538	1.9297621595988115	0.0	1.4625630818077149	1.0354563799785566	1.7405823967217466	1.0480628145359645	1.9212398173314327	2.6082367945042955	3.0857831174076105	1.6031307576966836
PFF_Jejunum_25	0.6134343768033446	0.7858655000119978	0.8285825305990724	2.1569550494123315	0.7237137267655603	1.9406751100780022	1.5734427950901053	1.6738907195034285	0.38371990102280346	1.318935973807887	1.5276065002395707	1.1206099046672557	2.056469244926079	1.5254621522836376	1.3349068672019466	1.5420132684363959	1.8054322514290748	2.06194515432028	1.137821370157211	1.2570074152138004	0.41476089455869297	1.3867395701589973	1.0965996209937108	1.3647164760548884	0.6905017126949602	1.4625630818077149	0.0	0.5248345878995768	3.1724093665807325	2.4233769733606536	2.682805153272559	2.653722449060509	3.7197235031608638	0.927950717177866
PFF_Jejunum_27	0.45501603221624043	0.7669162488116995	0.4754317829457312	1.6647301838338482	0.6084413173638609	1.455949995296643	1.822054143817865	1.9854621239457506	0.5540857653830318	1.0801031904918796	1.8813220782767706	1.5179404821315416	2.140014504491283	1.1776877304213467	1.315850568741041	1.5230783894555826	2.0296125762348685	2.476146631748453	1.088785899200037	1.264740220994481	0.3190405300452785	0.9066023655995372	0.6066425427494595	0.8659954164991279	1.0439761636441662	1.0354563799785566	0.5248345878995768	0.0	2.733208604096912	2.0430057521750475	2.5089849138111715	2.718554431276209	3.604610576278994	1.1466156145759065
PFF_Jejunum_28	3.0810013389907698	2.6047177195809237	2.368750229472654	1.325401870093541	3.2022434201686703	1.4463649558180873	3.421295063576165	3.826356107935545	3.038372061151563	2.007170714524109	4.021650264545078	3.693642259618147	2.9466387863802135	1.6971790367030921	2.470783019287267	2.478782394657021	3.4404441635978626	4.764669354345677	3.580499424552165	3.7749277224146107	2.7691295047694537	2.3039342972485515	2.402927368222045	2.0680713980073926	3.516573805858505	1.7405823967217466	3.1724093665807325	2.733208604096912	0.0	0.8605845415655982	1.9297878755048965	3.1758820575481783	2.7741201587015363	3.054725860835651
PFF_Jejunum_30	2.4353667756757926	1.7977130355272946	1.6293921168096817	1.0472718219719606	2.5778662060315725	1.027049873834276	2.633350102727885	3.062998107217258	2.303256465319554	1.1795506843496524	3.274658073541817	2.897078342123206	2.196631491529651	0.9015932692096514	1.6457484782829246	1.678876061872314	2.6635696652041925	4.016197082795748	3.0134617389084246	3.200408100353154	2.0228204555674534	1.8048806431158597	1.8235387196432455	1.5202252613577736	2.7790148735547944	1.0480628145359645	2.4233769733606536	2.0430057521750475	0.8605845415655982	0.0	1.4020891354871587	2.526043118905104	2.4725721016375495	2.2492500623794025
PFF_Jejunum_32	2.963557485795152	1.908793769046056	2.173979558406651	2.3203139474926924	3.1088801742077727	2.2269015070462608	2.0073687657602366	2.4567791903036995	2.448568733255745	1.5261046732266002	2.838067266473271	2.5709722289238193	1.2718537933695608	1.5979786635802076	1.4056885813430782	1.228370268640819	1.9092940073963134	3.5616995764492696	3.5394443975125713	3.755932772095047	2.3241346349986425	2.7501363058236925	2.623927071772131	2.448393674352736	2.7393875307351983	1.9212398173314327	2.682805153272559	2.5089849138111715	1.9297878755048965	1.4020891354871587	0.0	1.298987880935495	1.1682429435394621	2.020467377166655
PFF_Jejunum_35	3.1254195619996628	2.0098648879165832	2.534319284632836	3.243093092385206	3.252233138468797	3.08787848785772	1.2902574258214539	1.640947480797904	2.396401047084819	2.025041897183297	2.1324714877340987	2.004841786332778	0.6321172910056272	2.295153520110735	1.4907154527385718	1.255035215474726	1.0711035382786152	2.730641013010024	3.6313923561344286	3.8330613751479126	2.4386143298329577	3.312393080894605	3.0879491341837872	3.051709818019861	2.4394032637512337	2.6082367945042955	2.653722449060509	2.718554431276209	3.1758820575481783	2.526043118905104	1.298987880935495	0.0	1.4772997656596372	1.7435759121106205
PFF_Jejunum_36	4.05420551728509	2.965400412653273	3.3079097178299333	3.435480003876582	4.191791264803998	3.364150930239059	2.6758005729878493	3.0539177325290403	3.4545570176156795	2.670378193806845	3.5030237823097603	3.3540612722534155	1.8892833510228217	2.765194279206023	2.42055907014475	2.1963915398447815	2.4934742894858273	4.147021094320659	4.595508479715127	4.8225894144491335	3.394137315770218	3.903366147280219	3.7686169571252086	3.6034586302455622	3.6435058549403654	3.0857831174076105	3.7197235031608638	3.604610576278994	2.7741201587015363	2.4725721016375495	1.1682429435394621	1.4772997656596372	0.0	2.930489934648454
PFF_Jejunum_37	1.4717778162741517	0.5703045523241922	1.1458634170896718	2.3926801216333917	1.5916766462533867	2.177086505536486	0.6879604829438563	0.9730051087942881	0.7322779913956605	1.1141912274294932	1.1186808111788311	0.6497911959416429	1.1558623068717504	1.4601228705010658	0.6878136339477227	0.8007737815475524	0.8978954337044649	1.8203454491718376	1.9784010809855348	2.1415544480252233	0.8335106784058574	1.965939902521481	1.679699975064567	1.805292193447858	0.8304796533147855	1.6031307576966836	0.927950717177866	1.1466156145759065	3.054725860835651	2.2492500623794025	2.020467377166655	1.7435759121106205	2.930489934648454	0.0
