	PFF_Colon_11	PFF_Colon_12	PFF_Colon_13	PFF_Colon_14	PFF_Colon_15	PFF_Colon_16	PFF_Colon_17	PFF_Colon_18	PFF_Colon_19	PFF_Colon_1904	PFF_Colon_1906	PFF_Colon_1907	PFF_Colon_1908	PFF_Colon_1910	PFF_Colon_1913	PFF_Colon_1914	PFF_Colon_1917	PFF_Colon_1920	PFF_Colon_1921	PFF_Colon_1937	PFF_Colon_1938	PFF_Colon_1941	PFF_Colon_1942	PFF_Colon_1943	PFF_Colon_1944	PFF_Colon_1945	PFF_Colon_1946	PFF_Colon_21	PFF_Colon_25	PFF_Colon_27	PFF_Colon_28	PFF_Colon_30	PFF_Colon_32	PFF_Colon_35	PFF_Colon_36	PFF_Colon_37	PFF_Baseline_11	PFF_Baseline_12	PFF_Baseline_13	PFF_Baseline_14	PFF_Baseline_15	PFF_Baseline_16	PFF_Baseline_17	PFF_Baseline_18	PFF_Baseline_19	PFF_Baseline_1921	PFF_Baseline_1937	PFF_Baseline_1942	PFF_Baseline_1943	PFF_Baseline_1944	PFF_Baseline_1946	PFF_Baseline_25	PFF_Baseline_26	PFF_Baseline_27	PFF_Baseline_28	PFF_Baseline_30	PFF_Baseline_32	PFF_Baseline_35	PFF_Baseline_36	PFF_Baseline_37
PFF_Colon_1906	0.5598226620784716	0.12395290240287664	0.6544926991431773	0.5054286843928613	0.7345516731106904	1.1467793434872386	3.164509361757714	1.2083396569724525	0.17084140344355517	0.7295334468534217	0.0	1.7995543136433791	1.437162546003757	2.148869490598952	0.9410534483713894	1.559876025167469	2.349360205773724	3.50877378523217	1.8818070968767846	1.8837338193248412	0.8472126302505931	2.03999645707623	1.1707768573659316	1.5409607350934675	1.5167840940509212	0.801785648286607	0.39824750452936875	0.9381536347157359	0.25201158375173666	0.7554546577248907	1.085007443886689	0.841845524063921	1.5076597441778654	0.9450187626901636	1.1201685572571476	0.7506032831998796	2.0055264586461097	2.2070432112966047	2.3760052461533703	1.7719499757828683	1.7357788941596193	1.7723047177777373	2.7688835622674643	2.5046899921784407	2.556475644427167	2.465577226566679	1.7314960044687047	2.6564890614045913	2.029396067576661	2.1160971941909583	2.443415006740244	2.5374104581392456	2.052351732411083	2.250150744816407	2.1065516433992846	2.2785318904314518	2.298126639845133	2.0205894224189103	2.501637019291566	2.4148822711110385
PFF_Colon_1907	1.3210238064621422	1.8720308472267226	2.289762164766719	1.6584602668996709	1.594310319001151	1.386966603116116	1.6002816952390222	0.9053767932160208	1.851730648398609	1.2672636679529603	1.7995543136433791	0.0	0.48309038667223203	0.40019270371903015	0.8799124413474538	0.7847244338052528	0.6198908857048079	1.8050384780435953	0.5728081164354059	1.4566496416403376	0.9608795332961001	0.3808505828302089	1.7136962524136305	1.571929497383915	1.717457027527596	1.004176576608044	1.896944477633961	1.7014499600235813	1.6783275327122875	2.554988526892228	2.7947275522710937	1.1285446321082346	0.40700078822727453	1.0244551757163738	0.8480710803221506	1.0493232636131586	3.370425905254144	1.5525859043489014	1.9093694125109208	2.761420633534412	2.120784244249758	2.125538074833608	1.234681975400863	1.449822938395684	1.4808855382178516	1.3611439282840563	1.2720917490784138	1.3048211301028074	1.1876498155309583	2.7956821682859516	1.5805900109965159	1.4988270546354667	2.408884073156728	1.0896721856147014	1.1400280711266142	3.545747334393287	1.7476083653975647	2.1051619205323346	1.9223870328780823	1.3033743609609412
PFF_Colon_1908	1.048271632096311	1.5042844278141565	1.8872951927622676	1.4136357658680452	1.3928776611828295	1.328490571689262	2.0138773474419427	0.8065000152341734	1.5165243743064738	0.851151377732287	1.437162546003757	0.48309038667223203	0.0	0.7335430047450617	0.5995925275658864	0.9325780594606178	1.0424951617060976	2.2265728359685797	0.870379967015228	1.5916638957145246	0.6068689720720111	0.758708863472337	1.6360827917662932	1.611876621205623	1.7386412707076937	0.6646186661006884	1.6116009004543945	1.234855387087642	1.3039027492794597	2.182574003472134	2.4851423690178462	0.9019138709608601	0.5257779542605864	0.8686838220972178	0.7169164559385791	0.7230720515926077	2.917832407868862	1.294353122024986	1.6203023920377377	2.3191888243672008	1.7015798396772117	1.706428635906514	1.3715313671868257	1.342339187641057	1.385202324895609	1.264044916660281	0.9408665964218502	1.3347108399576777	0.9447221420887791	2.3592751101228897	1.402069880303421	1.3850118364260184	2.0065801467651125	0.9960578056449193	0.9567107317972009	3.091053696251273	1.478136412648759	1.713014929829475	1.6725317870641867	1.2017386510982722
PFF_Colon_1910	1.6971976568119036	2.2170024387748697	2.610740329745564	2.044381536374608	1.9733922166874485	1.7651885251786625	1.4620997731732515	1.2507776594300988	2.2140378700867553	1.5681080973012136	2.148869490598952	0.40019270371903015	0.7335430047450617	0.0	1.240652101057875	1.1268438094536013	0.4622216012515414	1.561159999946388	0.7869886475212265	1.7319590314743034	1.3054252322932964	0.4042580772056766	2.0942564980355414	1.9194334855287563	2.078506855742389	1.3555379744839042	2.273841917651531	1.927720484944801	2.0195339599651385	2.901356753439743	3.165722170620567	1.4937225313043652	0.7891668019289995	1.4127504389098169	1.2177436045673349	1.4062701275158505	3.6021731378732866	1.467799419047369	1.8286790810936582	2.9487254814969455	2.233658882039385	2.2288271212246547	0.880315791496306	1.2529989941261086	1.273183895418616	1.1532259040830946	1.319588777332805	1.015053249271843	1.102836742992514	2.91236616889894	1.4286628647420527	1.2984405316931544	2.4925064424736303	0.9091380089117049	1.028888908787338	3.7527042387755056	1.6693304268694984	2.144879154467372	1.8145139088091966	1.0981833313182454
PFF_Colon_1913	0.4690317212582297	1.0039330929695702	1.5035092282654625	0.8307575561792143	0.7955540283904395	0.8057857060664362	2.2521479344570046	0.43490993655486676	1.0029131713053272	0.6332621959659102	0.9410534483713894	0.8799124413474538	0.5995925275658864	1.240652101057875	0.0	0.7420623741843342	1.4084934320016211	2.572227010537154	0.9676719044777939	1.2941931049341142	0.23563188253116948	1.1001304247285963	1.0800541449298209	1.161470858404754	1.2522560741630508	0.2522392655315062	1.0390378943810767	1.1414244678023764	0.8703082493989708	1.6914555559699556	1.9254355394583027	0.322770846839288	0.5779673688267813	0.32328480499026935	0.2907157037022184	0.21884951598604455	2.7221996668970085	1.7665481461243093	2.0483088305187773	2.254561572122698	1.8350061861603097	1.8543628643563077	1.966857587497621	1.9027473190147166	1.9490654146197368	1.8346043342870362	1.3261576312616241	1.930624672577342	1.4643876717827782	2.4241679841506474	1.9259252986790565	1.9439241433752912	2.1686250780085867	1.574898110301438	1.5011964248235323	2.9443104612893833	1.9237270617248103	1.9646141771023615	2.1305779840694195	1.7744257748272518
PFF_Colon_1914	1.0051032720662563	1.61343552068017	2.169027710928753	1.2382281470819683	1.0624430775473244	0.7061340071277644	1.660524437382987	0.4549471645850572	1.5779750840027342	1.3522895251262457	1.559876025167469	0.7847244338052528	0.9325780594606178	1.1268438094536013	0.7420623741843342	0.0	1.0394423671089705	2.055811821866419	0.45840518518979595	0.722402357741972	0.9497354319977191	0.8096702686944903	1.0236346153436102	0.7955036086210795	0.9541513769662767	0.9580202510508599	1.4945835505042337	1.877779603760727	1.534694481997532	2.263594668051304	2.3531532975761396	0.7477676693813781	0.42739866432583457	0.6195696460828564	0.4811020471645965	0.9295287602380087	3.448586023875491	2.2186958858293706	2.551040540543113	2.9828099394231895	2.5173228471920517	2.533635120561401	2.0016238354113445	2.2009977832992695	2.2367761655888194	2.1139955231381284	1.8447444498301562	2.083568285877011	1.861767088581818	3.1393500995043904	2.3004328934895506	2.248032875932113	2.8411713468377546	1.8388336181720897	1.850121690851288	3.677676224671882	2.403384914033359	2.6003641694994704	2.596601514409064	2.052679100530575
PFF_Colon_1917	1.844897298568607	2.4088095768745394	2.8785543060817145	2.1635920100809343	2.0305750829846287	1.737596029325403	1.0131212188101084	1.2719204050796356	2.405063347121251	1.866202218756238	2.349360205773724	0.6198908857048079	1.0424951617060976	0.4622216012515414	1.4084934320016211	1.0394423671089705	0.0	1.1915362751124576	0.6075440561858482	1.5031278684885192	1.5368861963110898	0.3149981805512687	2.0598433189203256	1.7904437219403364	1.967478415695816	1.5802252122861478	2.4073476949270876	2.275796662197567	2.2570011053419727	3.0986658679443893	3.29333475961549	1.5892882510380706	0.8658142850777332	1.5021391268654245	1.2880830066288733	1.6067652241816308	3.9602232132747233	1.9210697998467245	2.278424288525377	3.3443063650711844	2.662250663745173	2.6591431168467046	1.1873445299798784	1.6866261814226995	1.7017675120638986	1.582937826952717	1.7675599436296576	1.3982320663101406	1.5504429786691452	3.3361812745954045	1.873556454990067	1.728981250941303	2.9334738424438838	1.3544309691379317	1.4837731781664292	4.129493576139101	2.1241986027887894	2.58803119224163	2.264922504785545	1.528877216104434
PFF_Colon_1920	2.9867178438093145	3.56052305238003	4.062160772097391	3.2763842623600223	3.0965787853616025	2.7345483988740686	0.5427237249580558	2.3524362462860804	3.5602368373066167	3.0572445635309498	3.50877378523217	1.8050384780435953	2.2265728359685797	1.561159999946388	2.572227010537154	2.055811821866419	1.1915362751124576	0.0	1.64519385741086	2.22532320259388	2.7198611571764757	1.4908715735258953	3.023551100293129	2.6456218773635944	2.8289235347858774	2.7610905397227214	3.52502546649168	3.4512452279697294	3.4346424516540037	4.246666920179142	4.387989996220254	2.705115015817831	2.0199401593278035	2.6203023007012405	2.4065543047822704	2.779151582485142	5.139083894993154	2.875255443139794	3.209361390863624	4.504220164376432	3.776193004338658	3.7660145517890364	1.7925334854479684	2.5121064427062887	2.505419480638989	2.413819412919125	2.851609456933697	2.1123423019265704	2.544852833689685	4.446385204062776	2.7421828862670363	2.542700198170716	4.0183955311143	2.2725771335354357	2.4580265585232093	5.297835977785177	3.067814619297096	3.6409484179575258	3.1573884794891733	2.377131753761752
PFF_Colon_1921	1.349381884397711	1.932532459621211	2.4691381755187582	1.6350136619763278	1.4621156418507806	1.1443111243792619	1.288272175211624	0.7184974744100531	1.9267367583201676	1.543064156013127	1.8818070968767846	0.5728081164354059	0.870379967015228	0.7869886475212265	0.9676719044777939	0.45840518518979595	0.6075440561858482	1.64519385741086	0.0	0.9470055877105914	1.1550732894451397	0.40313835652126806	1.4626380089544542	1.1936874031783917	1.374320912842939	1.1858579854707147	1.8800665174305309	2.016519150974555	1.8324192332980331	2.6106867043378235	2.7477659248904547	1.0646282704209027	0.45655913833420575	0.9809772741194364	0.7655719618799167	1.1809026996554435	3.666277919668671	2.0714038692176002	2.4185214116469687	3.1361464986265832	2.567864381747935	2.574305398347164	1.6570616661736257	1.9722464097179784	2.001188949067761	1.8733679888366248	1.7858271104150465	1.787980793631781	1.6915465677518562	3.216823431236257	2.1061073328446334	2.0167290594976315	2.8762358606162097	1.6080422617051089	1.6650855883016893	3.870682005555436	2.2701873784925306	2.5786453247226966	2.4452224806654264	1.8109958231497618
PFF_Colon_1937	1.3957569471271862	1.9002119403448836	2.5336799005171615	1.4928009281918801	1.1995560767527456	0.7941025612772787	1.7209315998706183	0.8826589890327154	1.891705703654206	1.9103698446265176	1.8837338193248412	1.4566496416403376	1.5916638957145246	1.7319590314743034	1.2941931049341142	0.722402357741972	1.5031278684885192	2.22532320259388	0.9470055877105914	0.0	1.5229055594006666	1.3459515886823887	0.9501849880918364	0.508504704255252	0.7017685756132013	1.52040848575646	1.700006949229017	2.4030222018670813	1.9484307810722963	2.463591150660548	2.402450496593559	1.1269047942450647	1.1285236438477353	1.0915318379873493	1.0067412434710292	1.455198493878183	3.8701091928695988	2.87955308108141	3.201099403176468	3.5073459204889574	3.124397864011681	3.140751743274502	2.601213584106017	2.8629036806594423	2.897238948570118	2.7676663680809424	2.5178338393115625	2.719486462669649	2.513297274102915	3.7028996829238365	2.9645573262918408	2.906149402198248	3.457470537465774	2.497157360087343	2.5157168002072905	4.124486728774053	3.066701183930183	3.2236651116394723	3.258002547952114	2.702684599576398
PFF_Colon_1938	0.4758372086664233	0.9257671708062549	1.3427979874875002	0.8348693211587009	0.8900651627706488	0.9772241463174565	2.4298287237717147	0.670411583756553	0.9128810925589174	0.405353670206733	0.8472126302505931	0.9608795332961001	0.6068689720720111	1.3054252322932964	0.23563188253116948	0.9497354319977191	1.5368861963110898	2.7198611571764757	1.1550732894451397	1.5229055594006666	0.0	1.2331158615835387	1.2210526797722765	1.3575079367684162	1.4270300521425567	0.06294122423115031	1.0177235725439555	0.9361360394731278	0.7225383375809346	1.6006329717648315	1.8913435975301018	0.49020967530774073	0.7299430346321605	0.4858805114421035	0.522038669627706	0.14026185151737708	2.523982171470951	1.629851713122186	1.8945782017638628	2.0340236577370763	1.6181866199955386	1.6406412805937942	1.95863991221536	1.809933852538128	1.8584890126585745	1.7533492784666527	1.1619307703544988	1.8848146858013564	1.3618203709166607	2.2077581259430614	1.8094543837329717	1.8503892022763175	1.9515090708918463	1.5054875393228437	1.4051679458121547	2.7395667413972284	1.7725486499834398	1.7685085490395405	1.9823831501233315	1.6974641506330763
PFF_Colon_1941	1.543405427883505	2.097320088850573	2.5739905775848806	1.8703997861173962	1.74181608430665	1.481878689483632	1.256568497546871	0.9796130550120079	2.100621523498731	1.5703907724384114	2.03999645707623	0.3808505828302089	0.758708863472337	0.4042580772056766	1.1001304247285963	0.8096702686944903	0.3149981805512687	1.4908715735258953	0.40313835652126806	1.3459515886823887	1.2331158615835387	0.0	1.8093043657842607	1.5819953375161602	1.7562150987290188	1.2775587784793254	2.107505878745923	1.9871865676135225	1.9521280484160421	2.788196591518145	2.9919420754159893	1.2860892720983996	0.580882775685776	1.21188636124872	0.9900763429895432	1.3006815478659715	3.670842219170323	1.7810296324477972	2.1353491056675096	3.076512701792292	2.4259843508336627	2.4254221224326793	1.2571519067947052	1.6227313907030327	1.6468345947092378	1.5198263617193875	1.569010381466573	1.4036224727194309	1.399278452094372	3.092495920946985	1.7785883898547636	1.6660192821174915	2.7124362329502674	1.2659764231293154	1.3553861234723965	3.84806086359375	1.9845067753979881	2.3804535193903797	2.1436966696054607	1.459209982621236
PFF_Colon_1942	0.8311502509841142	1.1859236293890865	1.7704963772901752	0.6994193515124558	0.46150955866183596	0.3296704568268451	2.568974710980585	0.9182083287669625	1.1205198246630934	1.484083079964608	1.1707768573659316	1.7136962524136305	1.6360827917662932	2.0942564980355414	1.0800541449298209	1.0236346153436102	2.0598433189203256	3.023551100293129	1.4626380089544542	0.9501849880918364	1.2210526797722765	1.8093043657842607	0.0	0.46535472350579327	0.364524255695414	1.1814388649541778	0.8640969174863848	1.9515418666753794	1.2875440439880959	1.6251086452957697	1.507365142071114	0.7993932206501141	1.3085024163003398	0.7808706354157768	0.9328171125402819	1.094808818318125	3.1571633418359393	2.8412258450046557	3.113538240258394	2.917666617475874	2.7378355125419342	2.7687858170462203	2.9328309552796124	2.9658385224710297	3.0103313907584073	2.895016079450928	2.379535654968638	2.9507446219146973	2.5424953254982756	3.227412813282888	3.000278325509794	3.0097700146290434	3.070770334215438	2.6272337167945676	2.570705993906474	3.439733750491774	2.9913223398239253	2.948315429729422	3.200410124436592	2.8347775100791344
PFF_Colon_1943	1.0955660735607051	1.5606741137251585	2.1708592152576323	1.0909954968001372	0.8179063074711455	0.41513277393955467	2.165817725921892	0.8502472487541172	1.5153067764628296	1.7003916900126268	1.5409607350934675	1.571929497383915	1.611876621205623	1.9194334855287563	1.161470858404754	0.7955036086210795	1.7904437219403364	2.6456218773635944	1.1936874031783917	0.508504704255252	1.3575079367684162	1.5819953375161602	0.46535472350579327	0.0	0.20761645988029157	1.3345821737286676	1.2902955315229663	2.2021807325332117	1.6265077967472705	2.0639230618991644	1.9606023094765268	0.9272197259748471	1.1823037012166573	0.8758257081056493	0.9186531007299263	1.2578306637999082	3.546000061292309	2.8902507324272935	3.193288658045788	3.2433080509313847	2.9610494516423196	2.9860080694617035	2.791910023057334	2.9417485296660053	2.9815401947149276	2.859157604204168	2.466707610420829	2.860719131187901	2.5544968347318044	3.502790552200182	3.0122647350133724	2.9870081273015385	3.2965326426504085	2.584895815641562	2.5660760580785342	3.8169306335507147	3.0603514390047675	3.1211495752836758	3.2635006703910596	2.796659207253124
