	SLCFP145	SLCFP146	SLCFP147	SLCFP151	SLCFP152	SLCFP153	SLCFP157	SLCFP158	SLCFP159	SLCFP163	SLCFP164	SLCFP165	SLCFP169	SLCFP170	SLCFP171	SLCFP175	SLCFP176	SLCFP177	SLCFP001	SLCFP002	SLCFP003	SLCFP007	SLCFP008	SLCFP009	SLCFP013	SLCFP014	SLCFP015	SLCFP019a	SLCFP020	SLCFP021	SLCFP025	SLCFP026	SLCFP027	SLCFP031	SLCFP032	SLCFP033	SLCFP037	SLCFP038	SLCFP039	SLCFP043	SLCFP044	SLCFP045	SLCFP049	SLCFP050	SLCFP051	SLCFP055	SLCFP056	SLCFP057	SLCFP061	SLCFP062	SLCFP063	SLCFP067	SLCFP068	SLCFP069	SLCFP073	SLCFP074	SLCFP075	SLCFP079	SLCFP080	SLCFP081	SLCFP085	SLCFP086	SLCFP087	SLCFP091	SLCFP092	SLCFP093	SLCFP097	SLCFP098	SLCFP099	SLCFP103	SLCFP104	SLCFP105	SLCFP109	SLCFP110	SLCFP111	SLCFP115	SLCFP116	SLCFP117	SLCFP121	SLCFP122	SLCFP123	SLCFP127	SLCFP128	SLCFP129	SLCFP133	SLCFP134	SLCFP135	SLCFP139	SLCFP140	SLCFP141
SLCFP164	0.42334833155596563	1.894853992621975	2.2170212903717355	1.2136507556080987	1.3102759394891759	1.59649088259387	0.6691447177425347	2.1369056714366508	2.2864562225280842	0.22719632721719105	0.0	0.3445231654752302	2.2530250783277785	0.7167898751788938	0.48230115651568944	1.3341200834149376	0.7059252435466393	0.7700854124100159	2.55483688088645	2.9605869987947164	2.9387156827672007	2.4929031309326852	2.8409097825438203	2.9092201492925462	2.1009664958721883	2.9081022636946647	2.861162698791281	2.473615922729537	2.3257528694391727	2.380708404925108	2.142728112766937	2.417680059301164	2.9079745324680784	2.748975583246068	2.653540292230728	2.5415818164195403	3.1492232799884943	2.8959920119183957	3.2402227020437895	2.2636687011315497	2.325194048788461	2.3702609078996346	3.266453269437348	3.097341396331309	3.676672474144568	2.2034982622748833	2.9264958645402266	3.1830836929316138	2.456749471396416	2.465086461938571	3.0114129187418888	2.525563556052679	2.639084296766183	2.7379676750393545	2.8528150318113115	2.8656810745020396	2.417273911925288	2.742773278165027	2.4685870609358234	2.337225498174113	2.9562905516258504	2.851464994044999	2.692258910105931	2.8666660711959815	3.229148874598163	3.1556792731061174	2.8475346184049912	3.0362679054586525	2.712228870694639	3.6483735284452625	4.03346973706319	3.85016582780657	1.9052653268404152	2.7417721734234526	2.6209588712013097	2.3508352898928373	2.1081230087602565	2.5195694298685174	2.5112364054687757	2.5557382828991413	2.6125700658031605	2.9208330415521453	2.5675471415407376	2.924866078581275	2.886308138424721	2.806048782871187	3.2738313926374323	2.0860790036812022	2.183667523542077	2.3630534671399595
SLCFP165	0.3430509979970508	1.5568829443894547	1.8762439487894567	1.5056640020175573	0.9786498282298673	1.2598725115553489	0.4213126763985924	1.8022539704826879	1.9457955394144477	0.5699250874111523	0.3445231654752302	0.0	2.5720313783758115	0.9551283813541674	0.41520833705235166	1.6238614572442203	0.49900460400502533	0.45133222456285865	2.523730916663614	2.795387521042822	2.732213104329938	2.4758800473272062	2.6234630352710413	2.723621344198798	2.1665024968589535	2.716375852348803	2.647061566144504	2.3844412416863867	2.192532539237007	2.2035052335038996	2.168474399371562	2.3254575726273643	2.7132631956845374	2.9044833460697883	2.7528244365012022	2.3701108251834886	3.031294943639067	2.7919851063060657	3.0861802076266134	2.2273893363450314	2.220785437259271	2.208453775004841	3.1759733525955403	2.9605589288864835	3.4756476516276402	2.1190876082450427	2.7434928053034837	2.950184961170831	2.4811672867162304	2.4572453343079523	2.8363438166340647	2.5931283587186913	2.7188341121997173	2.6611188432651214	3.0456002104799973	3.026155582591653	2.4993906188288983	2.917458539082959	2.639214726276829	2.3843621064805833	3.0925889223720775	2.9463133821203478	2.623925731288129	2.7217432346233426	3.062324371284983	2.9613161890347763	2.837955519353302	2.9864776093829053	2.633384944595772	3.5517609422359184	3.936788613009074	3.7289970161915225	1.9580678641339657	2.647857534021932	2.452046652394917	2.48703532892112	2.0862961647957707	2.459128904824154	2.354331750789556	2.473272870066534	2.4969464452041197	2.9560568028583982	2.573363501426558	2.8036931890615966	2.9397219323934234	2.7433813814732906	3.140788830827704	2.0708382947448687	2.0515739893977427	2.134082630860293
SLCFP169	2.62099220719273	4.064583175230419	4.405710010166002	1.1230020723326686	3.5015944080732027	3.789840677000914	2.9138555416176053	4.35275355105796	4.469733780899882	2.06635422697827	2.2530250783277785	2.5720313783758115	0.0	1.6886921380879651	2.37876995753303	1.0107206302563485	2.645543771018756	2.8849841731173265	2.9988481849686925	4.012545930982775	4.212744629805304	2.8809907264249572	4.1929681636834495	4.078466434025986	2.223830476730227	4.11002319569503	4.190130994538814	3.254343599014892	3.3734601453160473	3.6193059906678835	2.454119308502091	3.221304615579125	4.121497700529923	1.9048012678407893	2.261992789288578	3.7135222043760816	3.8857871327988422	3.6086957841141816	4.154489219742803	2.839873081388552	3.21305333644074	3.529579020667743	3.835031125351659	3.9640049385914713	4.809167160622014	3.0509761955109043	4.071135540227176	4.553210721989277	2.627911721025381	2.8128685963936717	4.1005048840949	2.393273667032833	2.3761673383254394	3.350204957425824	1.652077619382364	1.9124153527387056	2.227370455382578	1.7380327237685127	1.6358649977127102	2.4040100587545306	2.1608580520805742	2.393152212435096	3.258371071391609	3.8221401735632363	4.230435126253154	4.319318295654602	3.0603048221363425	3.423648177934911	3.3530008083661924	4.161711728812927	4.474269585713911	4.474992189286336	2.220330342247074	3.444262664550671	3.7542746166724434	1.8535603935952585	2.6679028160383695	3.0930043325533765	3.6146839893264042	3.2522300763471526	3.4677900954200016	2.837834645090348	2.8004550331442015	3.7349623711693183	2.6880089810320835	3.333827127773474	4.07153649568293	2.6369829093732475	3.253566922851519	3.8461825139489756
SLCFP170	1.1072664622456396	2.3819050716957557	2.7222143191932036	0.5962277564363723	1.8328670489860668	2.1144554621819105	1.349085682386337	2.6809018498445463	2.785237470244421	0.6528383041473745	0.7167898751788938	0.9551283813541674	1.6886921380879651	0.0	0.6920394683762792	0.6974880997822781	0.9578852866127532	1.2027220207419351	2.1149518478527782	2.775179420285624	2.85265671885919	2.029643417487786	2.7902431350309045	2.773419507078353	1.5238447235618755	2.787267019769202	2.799316228113469	2.1494930226842865	2.105121093317602	2.25260151867398	1.6213443714662803	2.0957832355848653	2.7915873029851586	2.0528299969883723	2.0118681705849544	2.3899033073169136	2.842252876148839	2.566638811499078	3.004634704180202	1.8420030500491487	2.02942755290152	2.2011654809979166	2.907740703821533	2.840708392889116	3.5487832450232317	1.8840325683208665	2.778589070908971	3.1490570292325875	1.9267185268350453	1.9867398820870579	2.8428662776614506	1.9235506787052503	2.0182349538516537	2.363480466872268	2.1376289154888632	2.1626736559933026	1.7920889235557635	2.033569365806652	1.7621871353822356	1.7631107141192621	2.2707921049580144	2.2072373784894754	2.296852138436295	2.6342642438264914	3.03098098605316	3.024467331823365	2.3554693738121046	2.6064426474094007	2.3484004996008347	3.283700425197837	3.6570491102676783	3.529688509029121	1.3570112709252116	2.4002940368578685	2.453675345877916	1.6715820232276042	1.6619426634811874	2.1146866256581127	2.325250516501885	2.199706102821113	2.322922910781336	2.357222813602494	2.0640497871899908	2.6359701906113235	2.2926144542414195	2.409222251401941	2.9954374097085816	1.6371152970630578	1.958757207186496	2.360390056943152
SLCFP171	0.6943802542710614	1.6936380466551673	2.0309956911242226	1.2783465423956186	1.1539606098947748	1.4283840332246474	0.8080877555624706	1.9944260433306449	2.0942880709620217	0.6555298034847539	0.48230115651568944	0.41520833705235166	2.37876995753303	0.6920394683762792	0.0	1.3867504730102695	0.28872057297516857	0.512449071377235	2.127167196138341	2.488434068493803	2.471645155647561	2.0740886265867973	2.3795712588982023	2.438200588656135	1.7556051676206041	2.4380789401647056	2.3975576357844695	2.016360134211373	1.8574349821303455	1.9092240154130569	1.7566212545008226	1.9556990831580061	2.4368596688937125	2.5131885995017322	2.3439498030298935	2.069239572412487	2.6780139236187077	2.427361641793454	2.7613248041619025	1.8293768368479673	1.856702946381521	1.8946234046940622	2.8076355286464927	2.6261251904198457	3.205234395583032	1.7460791397813542	2.452264218691315	2.720842392967247	2.0710341740896347	2.0527054590450247	2.537347053761027	2.1796815499309083	2.306299012224147	2.280596937751837	2.6761094318748406	2.6380432388767945	2.087037550225157	2.536945291991439	2.2587096764840426	1.9691575309058522	2.692566791805852	2.5353494652589825	2.23710143615048	2.392794545045405	2.753517186792205	2.6818733788656886	2.433513016882475	2.595780960565792	2.2562152785001364	3.1842881041383473	3.568367068381747	3.378354195886735	1.546323582122889	2.27711160842713	2.1455163544793554	2.0891748231516627	1.680548939735633	2.0684648779982684	2.0372808235329045	2.095100063912061	2.141094608928891	2.5438744290055273	2.166668974299367	2.453891855290673	2.52512796518278	2.3587375119425595	2.7996754105323953	1.6656020366919868	1.708944434555355	1.9040883682625203
SLCFP175	1.7118586222897134	3.0671212253057134	3.4121240145235703	0.13916002856749285	2.514578137482449	2.800252484346796	1.9905455855073506	3.367384132855916	3.474219741396816	1.1866049519073931	1.3341200834149376	1.6238614572442203	1.0107206302563485	0.6974880997822781	1.3867504730102695	0.0	1.643714964853736	1.897746276454146	2.284744772101801	3.159607571914816	3.309442657208478	2.178258767407032	3.2708498450775303	3.1969183656242337	1.5512188333814911	3.22122338666384	3.2733418377569605	2.4445124605715933	2.4947365237103694	2.705916028433992	1.7367972295047411	2.4044167787282325	3.2307775658677924	1.7238792593258092	1.8525614676458921	2.819250123678067	3.126050094287652	2.845866891820943	3.3507557310091953	2.0674598789541943	2.3727588793801027	2.6325234461177596	3.127361419110517	3.163419178317412	3.956909029434777	2.208535316476845	3.196845055895288	3.6373162439183004	1.9873106660363433	2.1195593325258004	3.2413092052655315	1.8672676826160428	1.9139728974925927	2.6055568352910603	1.6966689155493107	1.8140716957278016	1.7178818143192442	1.6522197226182969	1.4218481770334221	1.792465230767272	1.9791699720203924	2.038001290985382	2.5294479451286946	2.990457805717187	3.40035046514331	3.447762182702099	2.4424057596963222	2.7616331648804433	2.596282340206758	3.4903615039784217	3.8429549321978222	3.7748951628988454	1.466244512127593	2.675150772971492	2.8723496593654456	1.450479390194217	1.8892747147771605	2.355300859159592	2.7340953794612184	2.4740945423675	2.6516109442834903	2.331417144423192	2.1511335799124685	2.944012401090529	2.2266546388092587	2.6143153682269267	3.2990033849729232	1.853435197900517	2.366231161144342	2.8910502289743105
SLCFP176	0.7725208240431282	1.4359555527822916	1.77756004870653	1.5363993236626172	0.9263091565922047	1.1878614178884972	0.7864725762211714	1.7549021791548347	1.8378069375230155	0.9059802440729979	0.7059252435466393	0.49900460400502533	2.645543771018756	0.9578852866127532	0.28872057297516857	1.643714964853736	0.0	0.31503157993526626	2.065776259657892	2.2982231675706086	2.247230747769041	2.028074381774514	2.1452289619179363	2.2306409711439388	1.799046379205391	2.2253744450365254	2.1663924855630317	1.8977553514988388	1.6957077482641727	1.7077853025831315	1.7615565821432515	1.8379165749279835	2.2227479504143157	2.6338111777088	2.411125100128377	1.873406682948788	2.535383774637489	2.3007003457811117	2.588086329237285	1.7700058845519073	1.7302194897522531	1.7098047225813038	2.6860971472691175	2.462087915862088	2.9881014070264755	1.6357822864370961	2.2489690552510693	2.480079469536603	2.066440961157551	2.016462442140226	2.340250463299323	2.2200790283543492	2.356808161637577	2.1793031448646496	2.8336322415107116	2.7678120490315195	2.1510426160065164	2.679646981305722	2.4043715450760668	1.999531615452455	2.7942973946993916	2.598586890785666	2.150522111478499	2.2228237897621312	2.564737042124088	2.470353333050903	2.3920839818495625	2.5146744175703066	2.149655978369669	3.060253838066317	3.4460205743953	3.2321170495159683	1.5835833936260075	2.1595802881090242	1.9543469122132588	2.201140047828206	1.644684832608202	1.9960016650164798	1.8556760034946282	1.9904073907096473	2.0025014663959078	2.5450639779254347	2.1415409116340864	2.3071020156925037	2.5479803950599105	2.266207896254597	2.64255532809786	1.631201477074887	1.5544891825217082	1.6610376096914234
SLCFP177	0.7009552109652526	1.195327684506317	1.5244930023769439	1.7869177413739414	0.6667630210803913	0.9272279080755098	0.5899820558874639	1.4883139903693203	1.5895472533443709	0.995408560649398	0.7700854124100159	0.45133222456285865	2.8849841731173265	1.2027220207419351	0.512449071377235	1.897746276454146	0.31503157993526626	0.0	2.3257993332585096	2.4411811731351722	2.3398526319639426	2.2965001449315308	2.223469531254821	2.3503602687527523	2.1032680774663173	2.337503150227226	2.2492606303064546	2.1203395488275345	1.8828462674598	1.8454797117705277	2.053120726081434	2.0583108945531423	2.3310698906693004	2.9428590401872787	2.716677969189235	2.0150622699604264	2.7218985537649476	2.501267880634301	2.7380236760478485	2.031029871291165	1.941615520694055	1.8653444005600128	2.8957875700946656	2.6329733388636756	3.0824976938174267	1.8676617545530958	2.3714584084202994	2.5335208811109293	2.354045260119387	2.2898180747587036	2.4712729089522893	2.518786125468094	2.657447478710677	2.404129815097472	3.1368462833653674	3.0711713624112638	2.44824266511756	2.984355643627836	2.706994103524836	2.2900265171054444	3.100685463279498	2.9002101313098936	2.3782349469926936	2.3882372695954435	2.702672360646742	2.576537671715009	2.659087415328321	2.7558977266475018	2.374967596280343	3.2598575761332493	3.6413694061547695	3.409197964082624	1.8869563995313594	2.3712180516347714	2.0973629122612834	2.508688789354645	1.9132063036881493	2.2278800385479527	2.0142063862586124	2.2136438198191324	2.1984442499256205	2.8312702527914726	2.420168957901338	2.494120886404945	2.8388062967814647	2.5020217526525528	2.8140601200063764	1.906641326974742	1.7449520773584808	1.7271398252235803
SLCFP001	2.7555608667930587	2.906291831400648	3.193286844182798	2.2779467561852145	2.693377498710253	2.835559368173129	2.8347371362574907	3.2804995084797057	3.2147588827355507	2.6326304914958714	2.55483688088645	2.523730916663614	2.9988481849686925	2.1149518478527782	2.127167196138341	2.284744772101801	2.065776259657892	2.3257993332585096	0.0	1.1629182560795503	1.5073856909874603	0.12145142990850795	1.573289033937552	1.3105967512829997	0.7750517171130026	1.3635719986975605	1.546677860234216	0.44562869723040793	0.796819892702938	1.114636145064256	0.5577559815319806	0.4743490386135648	1.3838875550573124	1.5484895437573611	1.0334921176504173	1.0799101283319212	0.9147263473974124	0.6803502775607333	1.2289418515110533	0.3114728746695155	0.594037336838284	0.9876124482871756	0.8471334947174016	1.0097355677625826	1.9023358265267012	0.5285667685533062	1.2866156449761221	1.866847044518376	0.41467383292926197	0.19287461554378127	1.2620670514499166	0.7662276072296121	0.8903104819231493	0.41959229453436736	1.9691376918804788	1.7124532944868502	0.9463819667491633	1.7529723142968932	1.6313015324677032	0.696864572308083	1.5077995112352236	1.1107159961955135	0.46669474707019465	0.9475954317319609	1.3151438430737223	1.498692061591227	0.35847682343606735	0.5013506120483638	0.3924073948947389	1.221152411555524	1.5937976713842574	1.5078143709015563	0.8194360643734817	0.5316097742862942	1.0646797546804345	1.2811360492014199	0.5166827683504245	0.5241283083074993	0.9547455685416538	0.42113851072664094	0.6476758779471379	0.6748103659049084	0.2777058431028283	0.7936465919119504	0.8148969074479341	0.3420849101607987	1.0989172363502673	0.4878511562836982	0.8185673548592011	1.5310161908811155
SLCFP002	3.023425862235708	2.506148542763021	2.6987735716314853	3.116769119921164	2.541145472111296	2.5630946559545214	2.983888356871785	2.8403418967198006	2.6938870784936935	3.111209415978867	2.9605869987947164	2.795387521042822	4.012545930982775	2.775179420285624	2.488434068493803	3.159607571914816	2.2982231675706086	2.4411811731351722	1.1629182560795503	0.0	0.41231714439026024	1.2738508167020373	0.5450912595673096	0.20667296971131022	1.8534715947925497	0.26671255013948675	0.5025050563541661	0.7775545812543818	0.6733307597854102	0.595884457592502	1.6101507503867838	0.80625853686865	0.2935946499258774	2.7083861128013917	2.1945287203547927	0.4265029081677159	0.5674412805873744	0.6580187904701426	0.4275868150088557	1.207524910980297	0.820133556771911	0.5996081655018414	0.8088400174247905	0.32130312306422115	0.8024839588912077	0.9626697258566852	0.18774295715524797	0.742942779989601	1.5732002081604897	1.3430291099141456	0.11703743985808014	1.9230254663641986	2.0463826275394497	0.8528139378806545	3.121498511137105	2.8590358459392835	2.066505296351676	2.903661987006267	2.7615890426041085	1.796598902433932	2.6567705103008095	2.2519614732412014	1.0022348799824456	0.23520007515535818	0.2893052491363193	0.35489942859234647	1.3648125156765847	1.0779455853657591	0.8024508627189657	1.0571572246921954	1.4037537582803519	1.071672767190095	1.8029589738291152	0.7242466480546336	0.3564034653504247	2.4155734329421064	1.3830641399299892	1.1418710254837776	0.4565855337370149	0.853597852218239	0.5976432573686488	1.755640890237362	1.438313812340098	0.4515579354506024	1.9205556061243696	0.9220614513570969	0.513646718181283	1.3907995217007676	0.826744890924489	0.8537653626212766
SLCFP003	2.95241151699343	2.226377881348403	2.383226426128231	3.25336728411384	2.3434488801982982	2.3231514010934817	2.8716275756042973	2.538545201921619	2.3708345556078676	3.110535438329073	2.9387156827672007	2.732213104329938	4.212744629805304	2.85265671885919	2.471645155647561	3.309442657208478	2.247230747769041	2.3398526319639426	1.5073856909874603	0.41231714439026024	0.0	1.6086877165027877	0.1654298515113317	0.21102280709056573	2.1307718497792734	0.1509657990225661	0.11798478956262301	1.0814374433603644	0.8487845102878849	0.6048567875104754	1.8895591944698216	1.0890937723342065	0.13280105951195187	3.0369985478961943	2.5338035107847916	0.5004612694977953	0.9551297511198622	1.0265579000877283	0.7128250595805905	1.491477103317194	1.05617932982596	0.6880008038146781	1.216276785659674	0.7243840264639614	0.7475028888426912	1.1952080178694189	0.25925899980097405	0.3832292513172102	1.9032466538365491	1.6737976136312813	0.3420307171920039	2.2547877574066497	2.3874699270544273	1.2123427264250966	3.4383977930441234	3.187339157783862	2.3757377352657043	3.2205277504735825	3.0561831490234903	2.099944597916834	3.004678517575543	2.606154127794681	1.335338459641241	0.6087702828879004	0.536840929985899	0.2872615852216371	1.7451940492540228	1.4792427451931052	1.1662646927421598	1.4238980539181745	1.7340108773843124	1.377852398946112	2.046617466183401	1.0779413633580284	0.4799194568860897	2.7131390521665573	1.6358163316181882	1.4340676509151395	0.6108653631789026	1.1716233342345466	0.9041840784710334	2.1335957237525585	1.7849687802358536	0.841180792563607	2.2880111973616057	1.3036772821778595	0.874734625207029	1.6468892401914625	0.9674572939330355	0.6253434151810663
SLCFP007	2.7077983259891876	2.9251711832395464	3.2188965699933214	2.175288809111276	2.6893882230523944	2.84207136281229	2.7978140532330307	3.3004973133389317	3.243024605383053	2.5628086638876173	2.4929031309326852	2.4758800473272062	2.8809907264249572	2.029643417487786	2.0740886265867973	2.178258767407032	2.028074381774514	2.2965001449315308	0.12145142990850795	1.2738508167020373	1.6086877165027877	0.0	1.6686689128287306	1.415387740542236	0.6579507715896805	1.4670257713482397	1.6434854348033316	0.5344294497981327	0.8675093487794887	1.189145285027496	0.44575321616599106	0.5484429680944376	1.4862281996985376	1.436933217965698	0.9263893089026976	1.1674175470918269	1.0281477389996945	0.7848762174489539	1.3407599243996948	0.280656845237417	0.6514933760440608	1.0603396554968556	0.9594090239129068	1.1278920346381174	2.019053421968065	0.5638330342888112	1.3915091604018865	1.968329274015495	0.2998802424016301	0.07177707199612657	1.371830806883798	0.6543266294116032	0.7844987384274195	0.5182533501408817	1.8546381809280288	1.602011687839202	0.8303997407886416	1.6382074336134695	1.5119185798619614	0.5809104245888548	1.4055985439947276	1.0144024191258971	0.5266532914423335	1.0575234411652092	1.4304512972580778	1.6077914350855256	0.3673172787604793	0.5900516526053238	0.5038810955356144	1.3227817200497853	1.6872521362734902	1.616048688792147	0.7135266884111913	0.63283685778684	1.156611234893535	1.1610312018774953	0.4498984095511521	0.539323198008354	1.0411693465622962	0.5010209603030663	0.7413741142388924	0.6204492854382959	0.18845625042034542	0.9072180636713333	0.7388842171611879	0.4552873282065884	1.2143499601279333	0.4157154847187918	0.867033595441594	1.5984398162244071
SLCFP008	2.836567214586072	2.0681513506100755	2.2239042292864246	3.2088366855170882	2.198025305391322	2.1704763893496826	2.7459015431435945	2.3780054602483194	2.2110340189868274	3.018171991576966	2.8409097825438203	2.6234630352710413	4.1929681636834495	2.7902431350309045	2.3795712588982023	3.2708498450775303	2.1452289619179363	2.223469531254821	1.573289033937552	0.5450912595673096	0.1654298515113317	1.6686689128287306	0.0	0.3397807726219174	2.1555114162769415	0.28105456145000945	0.04959469742948896	1.1349946194446499	0.859104408003869	0.5754555710245429	1.9193071433295628	1.1381866131950402	0.26810980582935945	3.086506609575713	2.5904875109970016	0.5150502141124029	1.0958018575940471	1.1397357647431028	0.8706580981964893	1.5305421401770225	1.0910664033080546	0.6867470036256846	1.353330457313277	0.8650141171598701	0.8768863242459678	1.2160398340972223	0.3968555902918585	0.4035969650395339	1.957206642559539	1.7310172237818668	0.4922621195463186	2.310039903655902	2.4475761254460005	1.3041668433389273	3.482424239059698	3.2408302198813628	2.423529606581083	3.265453729876385	3.0906796873915927	2.1463955368957457	3.067882765792936	2.6747031309400993	1.4219996803199948	0.7235159834859914	0.7000221881501263	0.4490844737997443	1.8337569833865364	1.5903127318727628	1.2536833679295858	1.5800655020997472	1.8966778820108776	1.5421178804297402	2.0569102587219326	1.1719274092725223	0.5270491478874315	2.748194287241284	1.66303753236631	1.501968830250587	0.6408399593269377	1.2428462491307035	0.9798234071295674	2.217685965973722	1.84898075106912	0.960556400794812	2.367524469823416	1.3981060311289093	1.0287218277150192	1.670202741117028	0.9663176612539979	0.502333886458483
SLCFP009	2.9486103747738612	2.3386372391952275	2.5179250400911988	3.146897271195477	2.4075397299635104	2.411689499628264	2.889566601892862	2.6649047240827977	2.5103138765152053	3.0706376194270435	2.9092201492925462	2.723621344198798	4.078466434025986	2.773419507078353	2.438200588656135	3.1969183656242337	2.2306409711439388	2.3503602687527523	1.3105967512829997	0.20667296971131022	0.21102280709056573	1.415387740542236	0.3397807726219174	0.0	1.9602529598235496	0.060950119243444754	0.2962327024034671	0.8953962011577338	0.7069833986289044	0.5304386434520643	1.717513235306116	0.9107955514754875	0.09371332772128847	2.848416024303805	2.3408003322324116	0.3836219561377886	0.7600926007490654	0.8275584486834953	0.5641962943171175	1.3159956983039853	0.8953688774069319	0.5788849050117412	1.0142048454236587	0.5254138615632484	0.7808225464845245	1.0369377942488733	0.09134678297078855	0.5702320917326141	1.7123581627076443	1.4820823141875823	0.16536848888300565	2.064181005909573	2.1938085841458665	1.012258397989799	3.254768744827163	2.999509198173948	2.1942186565827067	3.03676281248184	2.8809879574731974	1.9200431949689445	2.8093922168965006	2.40844725818406	1.1460079618731653	0.4019366739156261	0.40128756862134984	0.27804539730804356	1.5387274651737064	1.2694593905710916	0.9633203472011101	1.2480963112858772	1.579811019061922	1.2361201682722909	1.8895006480576975	0.8795070432593389	0.33819208345652096	2.536078228697041	1.473774653927191	1.2595492171224831	0.46718264054248404	0.9835263179094463	0.7172324540148823	1.9280196680176913	1.5881944391116773	0.6352663490356573	2.085994145169759	1.0965080772609377	0.6973097078786974	1.483052672535761	0.8443465328286626	0.6935532054816914
SLCFP013	2.379764150584608	2.9642198247046543	3.29092795891746	1.5632270069171628	2.6083110130240224	2.8157453782971396	2.5317221566665187	3.3357542340836512	3.3284848479611537	2.122550152746254	2.1009664958721883	2.1665024968589535	2.223830476730227	1.5238447235618755	1.7556051676206041	1.5512188333814911	1.799046379205391	2.1032680774663173	0.7750517171130026	1.8534715947925497	2.1307718497792734	0.6579507715896805	2.1555114162769415	1.9602529598235496	0.0	2.003490386669888	2.139874080192432	1.0760248991749322	1.297093635015759	1.6048671946941504	0.2521517068902874	1.0596200056531013	2.0199093745819456	1.0001023041939099	0.6296193671705996	1.6427276712552032	1.6734203849745986	1.4094885839096185	1.9639182337519625	0.657117455757596	1.0971049377379622	1.4877700699689347	1.6159870846512476	1.7582232856855868	2.63298702431201	0.9410575697325229	1.9447589104515643	2.492140318753484	0.43611988110099903	0.5912074962466322	1.9489163398709677	0.4432260308915285	0.5736250683238621	1.144146606202065	1.3666132771923476	1.1862884472948334	0.47820106438318316	1.1598753380026245	0.9741779778564337	0.3663854831558027	1.0858952628049012	0.8243575276789429	1.0886202990919076	1.6476346022878712	2.0448283599050154	2.1814109389821814	0.8919579629753196	1.2227913471842893	1.1384846696719997	1.965655353533509	2.311437573458846	2.26772395071295	0.216759869795756	1.2459979841473572	1.6595921186035971	0.6217071530841722	0.560268772368054	0.9778353992309183	1.5243433798092096	1.0685191606871152	1.3015209508764372	0.837258477842043	0.6016013915233378	1.5322900329606932	0.80214360609754	1.112002235695547	1.8592407088488254	0.49874899804307365	1.2264891223401493	1.9564340732717471
SLCFP014	2.9398322967579675	2.298180550146458	2.4721211275506043	3.1691978866396178	2.3796092665389894	2.3773551636480996	2.8746733780548577	2.6210778789327303	2.4633310872288674	3.072619957225139	2.9081022636946647	2.716375852348803	4.11002319569503	2.787267019769202	2.4380789401647056	3.22122338666384	2.2253744450365254	2.337503150227226	1.3635719986975605	0.26671255013948675	0.1509657990225661	1.4670257713482397	0.28105456145000945	0.060950119243444754	2.003490386669888	0.0	0.23660501762186428	0.9436438311838053	0.7379156049824696	0.5367734401347641	1.7613254664060676	0.9564981498825743	0.048777034106915126	2.8987114272603716	2.392634597297438	0.40249991499552706	0.8182792696657257	0.8846201388002118	0.6090907154659911	1.3609627544490772	0.9348523570507536	0.5981122464971911	1.074253798849753	0.5845437203723122	0.7737009847033826	1.0750556567951999	0.13054649134847823	0.5185546044373612	1.763101777870029	1.5331277517448256	0.21485518701653936	2.1151599789175526	2.2460262898199943	1.0680152693223235	3.3034757385376405	3.049951633825278	2.242290339082107	3.0855175869488827	2.9266912095802424	1.9674192982820315	2.8624567989224516	2.46244955632435	1.1984263529880415	0.4609287131747808	0.4410251872849041	0.2727348273366332	1.5963327486701582	1.329692996420084	1.0194693364798197	1.3022820656506728	1.6287049705479446	1.2813189436696288	1.9280289382302842	0.9348074322908975	0.36695634995088827	2.582172228337067	1.5144070365113589	1.306463965415542	0.49770198861035864	1.0340721915336366	0.7671509369941353	1.9851606963505468	1.6412335438743442	0.6947748908227701	2.141884135250506	1.154567456894051	0.7511986588919083	1.5238733328476237	0.8700662272450015	0.6608266955016788
SLCFP015	2.863299267467561	2.1104516412156773	2.2671594304927063	3.213227155482645	2.2349476478087693	2.2101956666672593	2.7756784102678282	2.4217126751595406	2.2547343113828764	3.0368614256910402	2.861162698791281	2.647061566144504	4.190130994538814	2.799316228113469	2.3975576357844695	3.2733418377569605	2.1663924855630317	2.2492606303064546	1.546677860234216	0.5025050563541661	0.11798478956262301	1.6434854348033316	0.04959469742948896	0.2962327024034671	2.139874080192432	0.23660501762186428	0.0	1.11094416546474	0.8457294364142143	0.5710934152217593	1.9018689268636089	1.1143289632076823	0.22087410829201365	3.064279956521751	2.5664617450323433	0.4976766995430062	1.0503744955701062	1.0993175118903022	0.8213838077166575	1.5100122244046648	1.070090409521734	0.6741180046017697	1.310382283004903	0.8211355904147141	0.8434255677526019	1.2002062268561515	0.35019332274826925	0.394000873888027	1.9338307441818339	1.7065393566860239	0.44541329917166217	2.286019123602083	2.422364331326631	1.2693990350246849	3.461331241748902	3.2169520167024372	2.400667070719813	3.24404065830023	3.0717998504313266	2.1237603191020504	3.041883714000072	2.6472732606155795	1.3875530927723876	0.6832755419970775	0.6521087266231239	0.4021282244784313	1.8015138422017236	1.5525559310759776	1.2207192980100245	1.5327074947478132	1.8482119068914273	1.4941881669790151	2.0449921414075765	1.1362531906567492	0.5000938490681587	2.729420711946911	1.645048347670232	1.4717354650383552	0.6200385531144721	1.2127213702503692	0.9480465364477066	2.1867654812645574	1.8230954348200454	0.9195591315856434	2.3372116218414862	1.3640250324141996	0.9812071393401197	1.6540201381785606	0.9548579170146078	0.5279227693582906
