	shannon
SLCLTDTT133	5.400135167978405
SLCLTDTT134	5.657837825965495
SLCLTDTT135	5.328199063819956
SLCLTDTT136	3.538292147662859
SLCLTDTT137	3.604297739602343
SLCLTDTT138	2.92584858645232
SLCLTDTT139	3.2639062604106193
SLCLTDTT140	6.593073089233002
SLCLTDTT141	5.880387589205126
SLCLTDTT142	3.3547932119941026
SLCLTDTT143	2.848200505537066
SLCLTDTT144	3.2473786904159647
SLCLTDTT145	1.8683838327954152
SLCLTDTT146	6.3291522991359335
SLCLTDTT147	6.559993663808774
SLCLTDTT148	1.8743934370729305
SLCLTDTT149	1.9634177597197513
SLCLTDTT150	1.646829118353344
SLCLTDTT151	6.476480245930876
SLCLTDTT152	6.473064903225201
SLCLTDTT153	5.843890114766535
SLCLTDTT154	3.0608070766774986
SLCLTDTT155	3.005671609125326
SLCLTDTT156	3.7828256036711156
SLCLTDTT157	4.2026631209592775
SLCLTDTT158	6.581021085912643
SLCLTDTT159	6.296744206484446
SLCLTDTT160	3.345624761949952
SLCLTDTT161	4.484960933180956
SLCLTDTT162	3.5367486019124086
SLCLTDTT163	4.966361732338202
SLCLTDTT164	6.779484338574121
SLCLTDTT165	5.983506239298766
SLCLTDTT166	3.0348926273214647
SLCLTDTT167	2.8387750451829445
SLCLTDTT168	3.5010967964043402
SLCLTDTT169	1.5789306767679103
SLCLTDTT170	6.5605162220781486
SLCLTDTT171	6.27271555396736
SLCLTDTT172	3.7302037116176376
SLCLTDTT173	3.025064665994611
SLCLTDTT174	3.3828834659172626
SLCLTDTT175	5.459902475412203
SLCLTDTT176	6.262494180924891
SLCLTDTT177	5.956351196752002
SLCLTDTT178	2.5316013830183683
SLCLTDTT179	3.0633782740309834
SLCLTDTT180	3.703062120662513
SLCLTDTT181	5.378368538530902
SLCLTDTT182	6.293642479324738
SLCLTDTT183	5.486641404231238
SLCLTDTT184	5.952240246314563
SLCLTDTT185	4.446842844416898
SLCLTDTT186	4.399186716434619
SLCLTFP001	5.259572597985855
SLCLTFP002	6.064137198906876
SLCLTFP003	6.155564141633464
SLCLTFP004	2.5883563343350504
SLCLTFP005	2.524929641689463
SLCLTFP006	2.7988891757860794
SLCLTFP007	5.270213650048364
SLCLTFP008	5.932764905529738
SLCLTFP009	6.013564354404894
SLCLTFP010	3.4572981036394794
SLCLTFP011	3.030651435678115
SLCLTFP012	3.2516073409928596
SLCLTFP013	5.447397562548595
SLCLTFP014	5.404295138285724
SLCLTFP015	6.244597737863335
SLCLTFP016	3.3982191933172814
SLCLTFP017	4.025333428586458
SLCLTFP018	3.4743943850211196
SLCLTFP019	5.280077401775847
SLCLTFP020	6.107672598559766
SLCLTFP021	6.166334161975651
SLCLTFP022	3.930947481123629
SLCLTFP023	4.1013438170747065
SLCLTFP024	3.988823511261957
SLCLTFP025	5.1349873564970405
SLCLTFP026	5.929952299936025
SLCLTFP027	6.183010525378284
SLCLTFP028	2.762355366062213
SLCLTFP029	2.934003158138961
SLCLTFP030	3.357767774898069
SLCLTFP031	5.537246328168961
SLCLTFP032	5.512865154908563
SLCLTFP033	5.941885157257826
SLCLTFP034	3.031266632920477
SLCLTFP035	3.1156751699674814
SLCLTFP036	3.463691232064642
SLCLTFP037	4.928765400566747
SLCLTFP038	6.005138097225995
SLCLTFP039	6.080847976501772
SLCLTFP040	3.1841473293729496
SLCLTFP041	3.0236750630143745
SLCLTFP042	2.8832263034255465
SLCLTFP043	4.887079522447993
SLCLTFP044	6.663452909325818
SLCLTFP045	5.752918377610667
SLCLTFP046	3.008852006874599
SLCLTFP047	2.779639902114221
SLCLTFP048	3.007994336017108
SLCLTFP049	6.2540900021663255
SLCLTFP050	5.949231955086783
SLCLTFP051	6.29062513047914
SLCLTFP052	2.4770921142566493
SLCLTFP053	4.607043817770241
SLCLTFP054	4.994526413378144
SLCLTFP055	5.4318306317470215
SLCLTFP056	6.109134419127854
SLCLTFP057	6.083573372783166
SLCLTFP058	3.70110918028726
SLCLTFP059	4.107072553721576
SLCLTFP060	4.934006120023686
SLCLTFP061	4.919735755300817
SLCLTFP062	5.676466186774628
SLCLTFP063	6.3164419595695005
SLCLTFP064	3.732582520910092
SLCLTFP065	4.0657580240872795
SLCLTFP066	4.706628337925111
SLCLTFP067	6.078503435327407
SLCLTFP068	6.090609171552214
SLCLTFP069	6.353648166816063
SLCLTFP070	1.8279028186574253
SLCLTFP071	4.035333964147142
SLCLTFP072	4.796313875260434
SLCLTFP073	6.508187376600879
SLCLTFP074	5.926651785641085
SLCLTFP075	6.235612716666536
SLCLTFP076	2.326791387312873
SLCLTFP077	3.3185553838435613
SLCLTFP078	4.509707645539027
SLCLTFP079	5.0249147146668065
SLCLTFP080	5.563056826011774
SLCLTFP081	6.58121140069704
SLCLTFP082	2.9846383180407305
SLCLTFP083	4.669253932152283
SLCLTFP084	4.914299869933931
SLCLTFP091	4.505809345521119
SLCLTFP092	5.6541648411125935
SLCLTFP093	5.976676761714371
SLCLTFP094	2.8664558762523322
SLCLTFP095	2.822901831285531
SLCLTFP096	4.97215513612564
SLCLTFP097	5.554601671928419
SLCLTFP098	5.346514794326166
SLCLTFP099	5.764034127581018
SLCLTFP100	3.3255260544640537
SLCLTFP101	3.509566864134549
SLCLTFP102	3.2118996040560828
SLCLTFP103	4.119240129484351
SLCLTFP104	5.231984999707209
SLCLTFP105	5.947162040290138
SLCLTFP106	1.5875671251274144
SLCLTFP107	1.5344933520046564
SLCLTFP108	2.971337200354513
SLCLTFP109	5.755903645071424
SLCLTFP110	6.634835525198222
SLCLTFP111	6.69057682137121
SLCLTFP112	3.950070392535854
SLCLTFP113	3.596273862282484
SLCLTFP114	4.026055555985478
SLCLTFP115	6.415115046619768
SLCLTFP116	6.68981270988887
SLCLTFP117	6.636265806936926
SLCLTFP118	3.93578531801024
SLCLTFP119	3.945171303745538
SLCLTFP120	3.862311410822547
SLCLTFP121	6.11391922589462
SLCLTFP122	6.24187697704352
SLCLTFP123	5.698069800198281
SLCLTFP124	3.7611548317131183
SLCLTFP125	4.10143108276899
SLCLTFP126	4.288693219585689
SLCLTFP127	5.934750096042105
SLCLTFP128	5.268125068185118
SLCLTFP129	5.261162717895927
SLCLTFP130	2.5573242513902934
SLCLTFP131	2.679445796493955
SLCLTFP132	4.98164500345378
SLCLTFP133	4.2468640056113225
SLCLTFP134	4.878361395921565
SLCLTFP135	6.149480440959559
SLCLTFP136	3.7069244016044176
SLCLTFP137	4.321983507422366
SLCLTFP138	3.8221402312758532
SLCLTFP139	6.6142268067836705
SLCLTFP140	6.778120758313322
SLCLTFP141	7.0091889828024305
SLCLTFP142	2.673903690573667
SLCLTFP143	3.3171467967720094
SLCLTFP144	4.013771695976928
SLCLTFP145	6.027433498804229
SLCLTFP146	6.515103068690096
SLCLTFP147	6.940523687787503
SLCLTFP148	1.5424030923671583
SLCLTFP149	1.5645348423985639
SLCLTFP150	3.3404453112748365
SLCLTFP151	4.347443430480836
SLCLTFP152	5.612409008399038
SLCLTFP153	5.5123069813171615
SLCLTFP154	2.50147624123818
SLCLTFP155	5.649364549537502
SLCLTFP156	4.036617780564852
SLCLTFP157	4.4075791812474945
SLCLTFP158	4.9124560011908205
SLCLTFP159	5.405150446670218
SLCLTFP160	2.70555865666565
SLCLTFP161	3.784915637400619
SLCLTFP162	3.442500778709984
SLCLTFP163	5.733270289843875
SLCLTFP164	3.8547547599139507
SLCLTFP165	5.744387616398114
SLCLTFP166	4.78082079458947
SLCLTFP167	6.131084221881441
SLCLTFP168	2.354652876159395
SLCLTFP169	5.562545635736304
SLCLTFP170	6.174462036887412
SLCLTFP171	6.30430143710372
SLCLTFP172	3.693765543754473
SLCLTFP173	3.497041624428165
SLCLTFP174	4.254221669042226
SLCLTFP175	5.994938311001875
SLCLTFP176	6.604325350458009
SLCLTFP177	6.864116252683806
SLCLTFP178	2.7589040981150115
SLCLTFP179	3.0866603764600575
SLCLTFP180	4.0437249083432745
SLCLTFP181	5.79163542436051
SLCLTFP182	6.085448098423045
SLCLTFP183	6.3266182450450925
SLCLTFP184	3.9227222915343747
SLCLTFP185	4.552249535024809
SLCLTFP186	5.090667081703419
