	SLCDTT145	SLCDTT146	SLCDTT147	SLCDTT151	SLCDTT152	SLCDTT153	SLCDTT157	SLCDTT158	SLCDTT159	SLCDTT163	SLCDTT164	SLCDTT165	SLCDTT169	SLCDTT170	SLCDTT171	SLCDTT175	SLCDTT176	SLCDTT177	SLCdtt001	SLCdtt002	SLCdtt003	SLCdtt007	SLCdtt008	SLCdtt009	SLCdtt013	SLCdtt014	SLCdtt015	SLCdtt019	SLCdtt020	SLCdtt021	SLCdtt025	SLCdtt026	SLCdtt027	SLCdtt031	SLCdtt032	SLCdtt033	SLCdtt037	SLCdtt038	SLCdtt039	SLCdtt044	SLCdtt045	SLCdtt050	SLCdtt051	SLCdtt055	SLCdtt056	SLCdtt057	SLCdtt061	SLCdtt062	SLCdtt063	SLCdtt067	SLCdtt068	SLCdtt069	SLCdtt074	SLCdtt075	SLCdtt079	SLCdtt080	SLCdtt081	SLCdtt087	SLCdtt091	SLCdtt092	SLCdtt093	SLCdtt097	SLCdtt098	SLCdtt099	SLCdtt103	SLCdtt105	SLCdtt109	SLCdtt110	SLCdtt111	SLCdtt115	SLCdtt116	SLCdtt117	SLCdtt121	SLCdtt122	SLCdtt123	SLCdtt128	SLCdtt129	SLCdtt133	SLCdtt134	SLCdtt135	SLCdtt139	SLCdtt140	SLCdtt141
SLCdtt020	1.8356266527418128	1.681932578716716	2.339170593636851	2.98110659699292	2.2716338332385853	2.7410145501762497	2.461590771973434	2.274006577559924	2.1970577794771957	2.767313891773078	1.9514709491463051	2.2693497315121416	2.4668929322934634	2.322930873420459	1.9868594394916692	2.502288174099157	1.9379200529399072	2.0661916755508316	2.2584849514766603	0.17105743251083694	1.420156434774551	1.5894894968648812	0.2553038986154973	1.1560685720077346	1.2896409272170477	1.263751179822119	0.5825327401801069	2.2809434801032062	0.0	0.837845609807223	1.9890258844703583	0.4996368234181022	0.16814789094003232	1.49680425059188	1.447749643749468	0.9971075909378438	0.4782137668615762	1.4328057528739393	1.054566232089827	0.24970446198735408	0.9230613112178291	0.970293193143632	0.5971887440190679	2.0695585945018933	1.2138665083781153	1.0642477240520787	1.450218820356057	0.46037856584215625	0.9217978216506574	1.921317185482822	0.4499725873508591	0.07308679132982843	0.668626273205047	0.4966323043308586	2.3572356220407893	0.4216704135765299	1.0312028783425458	0.8240620323306506	1.6367554483620212	0.8893198246128852	0.7755811014002949	1.6928524758931958	0.6242521545116619	1.4499899563884326	1.1590683750550135	1.1826870646951904	1.9234059107887373	0.16245941482391582	0.4793367358804331	1.8561400606654277	0.5732925446595278	0.633064086560895	1.686011647822083	0.764156737719276	1.808738760234379	0.659264227966419	1.223863362322502	1.2908426650536935	0.8203499054767888	0.3212142359509997	2.7023425413079023	0.14634451075513163	1.269335655844955
SLCdtt021	1.9614889658410697	2.077554388141336	2.6079338276111828	2.797581011053089	2.5954209281235974	2.6698488832658405	2.6673752673947186	3.020753301619815	2.7136121158508435	2.554928720971825	2.5621019874961637	2.4195477555751563	2.429239705868913	3.116314380476777	2.5641418875478488	2.6051703129867017	2.624541039754864	2.292518527589658	1.4249921121740392	0.8412574433328486	0.6235177604292341	0.8550566969564528	0.6158412541049914	0.4181137155426975	2.060439251209012	0.428300097307866	1.2477814416977961	1.4746077498072718	0.837845609807223	0.0	1.2040130272711353	1.3367945617431976	0.758642321038238	0.7690167916789765	0.833484400950261	0.2567914883021813	0.5494648039391936	2.0344703898081447	1.5541576007414246	0.8289926979045307	0.290049932753418	1.5498222080566206	1.1783968906622952	1.241206311045821	1.8790256192531598	1.541101556078044	0.7073477574706826	1.2906955991558011	1.0546237836646373	1.1555745984964407	0.4254332300280612	0.8549190162366502	1.4450780289365908	0.7344863316171371	1.6035764708400375	0.8185271846043567	0.5465377485889084	1.0452817664195226	0.8224220865155044	1.1784135765332717	1.3939425141933588	0.8977233726066737	0.5655151100354698	0.6204501229653885	0.3377134467792318	0.9109777117369438	1.265164323220301	0.7556888908924148	0.8396348515513198	1.1279435819275914	0.8552248323327475	0.31439631520238254	0.8920303891246432	0.1787069878968445	1.0346498590390747	1.3719985571845883	0.5221317354689166	0.519197318618851	1.5986160173251867	0.5208023181092057	1.9541153816746446	0.7802529563164955	0.8428529470412431
SLCdtt025	2.2123126469541092	2.6264095927557656	2.9152876693585386	2.4253003865161586	2.9673954582278257	2.4926492726549356	2.879621869458061	3.9250955967373797	3.325165615216299	2.185952063163128	3.300087936695801	2.6005403461138203	2.3405613671938976	4.097059627325918	3.261280924337187	2.6859255020633226	3.4640839631366886	2.609100224928849	0.5378368694434805	2.015457180339985	0.5810461408269335	0.4262495486083772	1.748485052234034	0.8343224544976908	3.2555050028261863	0.8174905045863011	2.22532017493639	0.34740086777077106	1.9890258844703583	1.2040130272711353	0.0	2.4798577887877347	1.9294349288137387	0.5123177662578958	0.6846679265805109	0.9993391551665424	1.7411102578225148	3.226514796073387	2.7355101989432953	1.892696000764258	1.2937609939509631	2.7461133476488806	2.3802731278018547	0.39059210713759535	3.082478801716952	2.721921913195537	0.7069850500818888	2.4155767041191627	2.170600166317293	0.1582207429711861	1.5771781798997797	2.022865493703924	2.6339372447203155	1.9315482522994054	0.4377571204264602	2.021059879769821	1.5011873505605375	2.1963526557586324	0.8149105022796621	2.33088154303821	2.5910808330671067	0.9474331316748597	1.724266930730293	0.7190941245491362	0.9117907020461422	1.8512270741286163	0.48443195525983695	1.926797357347557	2.0339141705328165	0.31115613209279247	2.041882297899874	1.5022269345452788	0.31731233890080135	1.3361492044843002	0.19964631712211375	2.57061013278239	0.774076434098832	0.7266832083573649	2.789023391028965	1.6953632303583968	0.7773817038097953	1.9390753233393718	1.0242411256293393
SLCdtt026	1.968170211924361	1.6486806717220193	2.3452691401123174	3.2202512931431193	2.2441768706150254	2.9301683505234988	2.502174661164863	1.8874815041958475	2.027356126201067	3.027577390758628	1.7134777057474242	2.3554886122324348	2.649916955593659	1.8844183094639162	1.7772978479662194	2.6041459883696287	1.6256003699690058	2.1176918505554685	2.757820212765812	0.5322125009346904	1.916051981093156	2.0729238878034595	0.7409721887396667	1.6476257896698627	0.8674017056161358	1.7632382293509279	0.5611564573310722	2.775750529587312	0.4996368234181022	1.3367945617431976	2.4798577887877347	0.0	0.6022932600888038	1.9806035603267262	1.9088697502300214	1.4927679209059874	0.9129066970965634	1.1838649023847263	0.9686604693018261	0.6116317080821193	1.4021133495264866	0.826478323822651	0.6104727155622617	2.5684963161159042	0.9265390023482107	0.9970300507487285	1.935816413302357	0.12582122334622753	1.1412470992322816	2.4084204401783595	0.9410649671664859	0.4860433735192159	0.3373305642569939	0.8434160879419842	2.838313045358235	0.7261902852527554	1.466720063948034	1.0232340661534056	2.1279774859786027	1.0216736042102006	0.6526881389945302	2.1756389185021243	1.0353373251001214	1.946907817928245	1.6564486960833507	1.5315461904892522	2.3828725819039587	0.6022371422181886	0.7642058097337102	2.335045482921617	0.8511614510144219	1.1111541088589245	2.1802631658080416	1.254941243066614	2.2984408976243924	0.4564346604260162	1.7091732242701	1.7845879452049762	0.4389429706769245	0.8173395392509718	3.17982579928989	0.5818050863043204	1.6940021080154373
SLCdtt027	1.9417552296618874	1.8171661615614558	2.4705597312155163	3.052827783595739	2.402378844848239	2.8307565782423736	2.5853003890207518	2.419518551500965	2.3476695415424333	2.836805434100278	2.0993246745844774	2.385469140419722	2.5553760275435202	2.4581329742209372	2.1351976332029374	2.6128195339348173	2.0899278850433114	2.195952308860954	2.1825879085414392	0.08648751525200081	1.3543354438178885	1.5379444019752468	0.21250606056086951	1.0975943890414583	1.3334852455959072	1.1861297032250526	0.7274242844542608	2.2209847827604086	0.16814789094003232	0.758642321038238	1.9294349288137387	0.6022932600888038	0.0	1.449914612427909	1.4208755387264085	0.9445171276260697	0.33514275801683496	1.4100663685781303	0.9960291036438175	0.3647935221439168	0.8525593496299295	0.9358393684560506	0.5527845536073611	1.998932199803267	1.2237698331525098	1.0113682605270602	1.4165456214091134	0.5576278275560668	0.7922542942543758	1.8734876027819278	0.4265300528702734	0.14833845370717869	0.710568080108978	0.38248782601879605	2.3141209134880216	0.35521167209432647	0.9195148118968594	0.709183805093481	1.5551075050318746	0.7817182117463678	0.738641326996014	1.580138246823414	0.4725182127720343	1.3551546163161812	1.0689148310780743	1.0602416993143016	1.8976043195714725	0.008784990211298124	0.3547502829317234	1.8209127387751511	0.5139819498735106	0.5157860529392456	1.6262136187713812	0.6944268951276251	1.7563797636587748	0.6647045890757804	1.1776652335271733	1.2421212925612406	0.8678620145885286	0.24824207487378808	2.662202082638979	0.23969232762377163	1.2866207812817183
SLCdtt031	1.8337235742843394	2.177686406502058	2.539881166462253	2.3056794019750457	2.5712360955679574	2.2862384124703743	2.5333204218764807	3.424028026442354	2.87383736221171	2.0602423893609396	2.8205829071178434	2.2581907207818914	2.089951130394086	3.5882939305925383	2.7895006648504825	2.380614827149026	2.9702564348755573	2.2268356825002327	0.9370637664651578	1.5363989363190762	0.2353724217658475	0.10695703724312952	1.2583710958282144	0.3613853407285504	2.7774436592453893	0.49525239433846685	1.713075768541846	0.8336128321161557	1.49680425059188	0.7690167916789765	0.5123177662578958	1.9806035603267262	1.449914612427909	0.0	0.24879250995878396	0.5327461387463144	1.3020198407572363	2.7959111412671542	2.3182435198294704	1.385791746970163	0.917610487801632	2.310424466616602	1.931939329060546	0.7368680812870835	2.6318920355960502	2.3091696245467173	0.4342967670628764	1.9143205497689806	1.8010588382721449	0.4396319685110124	1.0999634843304797	1.5361200031791418	2.153525279368777	1.500585332878516	0.8667008402973562	1.575310658297761	1.1889774159517688	1.8064004566156897	0.7662551335790239	1.938803961223316	2.14285996920496	0.9279706195357174	1.3128049882062922	0.532883220623121	0.5483863235761158	1.567664242772912	0.5090208937896047	1.4468788418980085	1.5967186192649017	0.39246827759681724	1.616657597170544	1.072914438706647	0.27487905741631746	0.9099461044843821	0.33504630716547246	2.1032563525513472	0.27316703864235425	0.31428644634465047	2.308321570951922	1.218309324698972	1.213761838550297	1.4521269580327862	0.5752720169005942
SLCdtt032	1.595507437887977	1.9584472843825473	2.3064511624702457	2.0963163400589857	2.3359022816142483	2.060654556427337	2.296162395423333	3.252524556177871	2.660737804146835	1.8550735379617118	2.6205436836843647	2.0208204031267636	1.8542447914271871	3.4334640725858567	2.584345572286062	2.142374691176264	2.789234956853621	1.999461027128494	1.1597500244988115	1.5060897984209893	0.45465236322555397	0.2948456912273299	1.2158872281055744	0.4353018369114555	2.7370030004481416	0.675013350958346	1.5828899908122003	1.009143418100363	1.447749643749468	0.833484400950261	0.6846679265805109	1.9088697502300214	1.4208755387264085	0.24879250995878396	0.0	0.585870389312042	1.3291731031286271	2.808523451714933	2.347271409649286	1.3011807871268628	1.020341475000455	2.3232515985140916	1.9369847255896606	0.9627565974796621	2.627829317824744	2.344213943397515	0.5860025656312631	1.8352128956699532	1.874638175785639	0.5943887517476513	1.089450852100744	1.496493546935788	2.114588322515119	1.533450052508924	0.9619219081904855	1.5919133864429498	1.3213064770378014	1.8665756652176484	0.9992577633424746	1.9938967400241423	2.1428851488741003	1.160856389173044	1.3637941010447387	0.7493576019112256	0.6903126420064611	1.7029797030100249	0.4796562992303379	1.4176377236843711	1.618314205264206	0.4945902948060024	1.6533431585644858	1.120556258382979	0.5116280596386055	0.972842880763525	0.524065057033382	2.082769002727229	0.320711139449386	0.4629404630583322	2.267863460060371	1.2029177495761274	1.2898829143914992	1.4146698191095528	0.39015742577392404
SLCdtt033	1.8179174143819863	2.00738994098151	2.4873166247791514	2.572650753311823	2.4907849062175034	2.4661773117706947	2.5284023740185777	3.070911887901514	2.668757127156804	2.3268900146863487	2.5542977350277747	2.270573834064567	2.2362143823192677	3.1963151448280764	2.5435065472049607	2.441059583032993	2.648760922584804	2.167438806675804	1.281748275068451	1.0302756033879752	0.43147903070079074	0.6275552042103816	0.7670203206008426	0.19865651821843153	2.261263618058419	0.3339001990999856	1.3103103374935445	1.2838398208770936	0.9971075909378438	0.2567914883021813	0.9993391551665424	1.4927679209059874	0.9445171276260697	0.5327461387463144	0.585870389312042	0.0	0.7872618212617621	2.2723902821299435	1.7992017319929072	0.9275634692064963	0.45083579466180757	1.7858599291834854	1.4066796051987323	1.0852082144710002	2.1026108093364133	1.7864158299586494	0.5122046099522262	1.438809293544796	1.3113362122628844	0.9343714623707083	0.5783612203739329	1.0285436311005487	1.640082204193676	0.9756089621650057	1.3789986056125572	1.0440248576465976	0.7605754495877971	1.2998622458292524	0.7691441508683093	1.4323125226410314	1.6227340306262354	0.9061037312795652	0.8160243762177988	0.5462982033535971	0.2953200366147591	1.1412322731754885	1.0162468074110118	0.9408986610524607	1.077649442494593	0.8897849209175235	1.0865806502452608	0.5626669489811891	0.6905852858257415	0.38907591332461766	0.8183316999293282	1.5832490087289537	0.2785504740770836	0.29964647423774454	1.7937925251661206	0.7028656956960518	1.7284064597776976	0.9407589036971606	0.6164089742813961
SLCdtt037	2.133145173534103	2.0842299348820834	2.707889073118147	3.150300736678126	2.656448908720845	2.965903700486016	2.806215693482993	2.7492893977617645	2.645574024232228	2.921718006547114	2.4167730016588593	2.588239694996495	2.7008955707834703	2.7847967026593783	2.446313847782603	2.8034215780297367	2.415205575158664	2.416404518773705	1.9352141076126805	0.3885114803135128	1.161823489619956	1.3845379957922501	0.3692662837561951	0.9411016858591873	1.5444276771800889	0.9544894930899043	1.0397456677867736	2.0125593828259882	0.4782137668615762	0.5494648039391936	1.7411102578225148	0.9129066970965634	0.33514275801683496	1.3020198407572363	1.3291731031286271	0.7872618212617621	0.0	1.4952828373883114	1.020070617876542	0.6289550075172039	0.6052899652153395	1.0119674273197166	0.6441042572645749	1.763745916328059	1.3540935039042514	1.0204557393008884	1.2424688920917812	0.8819631772161369	0.6050919757481626	1.7009710242652998	0.38749479873536335	0.4523246045503103	0.9441543386956002	0.23067894967009073	2.148070561690032	0.34064590903573083	0.5990482520316545	0.5631985056568318	1.2827990608926911	0.6780298439694962	0.8500227877332477	1.2766064911111783	0.15244071280935	1.1033786681996272	0.8386816296608147	0.7555125788243917	1.7881205562400968	0.33573364433253255	0.29558134180820617	1.672606771659657	0.42700554614172664	0.24203851002177926	1.434129410538584	0.4777542703592452	1.5785782670006159	0.8483140267980536	1.0420925486515615	1.0678894418970277	1.0961432254521586	0.2626215178285989	2.4988052340277296	0.4588746500493424	1.2688673807700397
SLCdtt038	3.1506427555419254	2.8073283500945974	3.5027996196145055	4.382517618480544	3.3941218579089933	4.105910152882219	3.6712680598123697	2.5893037344117316	3.0768115464336327	4.178140046659934	2.715646215320074	3.5345181036099533	3.8279365768761022	2.413203931838177	2.806277760273697	3.785102362144751	2.519102734441015	3.2842355432624837	3.3526395422166506	1.3318941723969426	2.650165965898638	2.8797321615418485	1.622073913493406	2.4354428322740906	0.6177736858533327	2.419942253720042	1.7441387481886113	3.477346971752013	1.4328057528739393	2.0344703898081447	3.226514796073387	1.1838649023847263	1.4100663685781303	2.7959111412671542	2.808523451714933	2.2723902821299435	1.4952828373883114	0.0	0.5018897800385607	1.663109413553887	1.9903527803258114	0.4871151533405876	0.8743578620548459	3.2015705739314324	0.33273550458803614	0.533784243329017	2.6863703136336974	1.262379636592957	1.1307428178203516	3.1884047725871927	1.74995391358524	1.3665331771796563	0.84909238950374	1.3015215427912943	3.6365521384608903	1.2415970992652199	1.8242163426185516	1.063017637464462	2.65221935776211	0.9348338006961094	0.6728836146184458	2.5984617753636696	1.5079560211895482	2.551118681799111	2.3167654049864685	1.6134955496402081	3.275993385808787	1.4134057346205982	1.1998012134800693	3.159934483903571	1.2341014208144896	1.7281114371044206	2.918067811758112	1.9202404531296695	3.0663781998559068	0.7833291162962732	2.5330604093982068	2.5473678396666175	0.76482745229811	1.611478997990494	3.9869191519631872	1.4652722267833524	2.6802753234136025
SLCdtt039	2.865040001915669	2.6089663872726607	3.2979098300700436	4.035571101236645	3.2065768908273715	3.790747745742761	3.4459690947300516	2.6806827876727546	2.9828655044612695	3.8202718332247145	2.6545369303112145	3.279551660012475	3.515009503031942	2.5725820841915796	2.7279048480635875	3.5219807969369934	2.516082085986527	3.049940765483854	2.8541885239057434	0.9295056492719447	2.1627595827830906	2.39940870594081	1.2030196420842358	1.958647311757889	0.8493031227896068	1.9283920795551752	1.4870344718229873	2.9827503868855865	1.054566232089827	1.5541576007414246	2.7355101989432953	0.9686604693018261	0.9960291036438175	2.3182435198294704	2.347271409649286	1.7992017319929072	1.020070617876542	0.5018897800385607	0.0	1.301415737505132	1.5094199167422586	0.1698597724855961	0.4596618575040496	2.7047897108484227	0.5075619848229632	0.12092327441240547	2.2118721758265925	1.0267176456560878	0.6338390114122864	2.702674218220197	1.3086203149363715	0.9827409522383911	0.6601332961298948	0.8261821287339074	3.1501622471686397	0.7940126816721004	1.329970870189118	0.5626380850038293	2.158131280675702	0.4346988293668322	0.3230689654748084	2.0982553768314216	1.017455952634089	2.0527221151566595	1.8250271153298896	1.1341988591337182	2.807561276327111	0.9996402415468351	0.7290525136159127	2.6817592642899704	0.7806303359104079	1.2455959307319506	2.428992629691133	1.4441208484610053	2.579706710401775	0.512800324566018	2.0609552921856142	2.068087479208021	0.6753357482040857	1.1705501261437306	3.5001015006543286	1.076019214038805	2.249190793321552
SLCdtt044	1.5881178518583527	1.464226502114261	2.108496382351178	2.7357547564521196	2.046447556285729	2.4925512185184195	2.223658604351496	2.20239391876001	2.0175548483016836	2.524997695954581	1.8006690610526201	2.025874702229182	2.2174425972946548	2.291749783997427	1.8236824087874548	2.2563643696452336	1.8270034682250988	1.8315386312382433	2.208931482195405	0.3991055145009768	1.34656894572396	1.4793902135444104	0.2799211528409421	1.071576587525168	1.4627176120981946	1.2321147567649244	0.43276165391023413	2.194891901755567	0.24970446198735408	0.8289926979045307	1.892696000764258	0.6116317080821193	0.3647935221439168	1.385791746970163	1.3011807871268628	0.9275634692064963	0.6289550075172039	1.663109413553887	1.301415737505132	0.0	0.9577221115570668	1.2110943371007912	0.8448823359236524	2.0119964435713222	1.430777740283379	1.3120335589467256	1.369438177576494	0.5480682320095621	1.1483368652327737	1.8141213128696538	0.4539920543692334	0.32272442918006955	0.860170975297421	0.7058547187354796	2.236368394448695	0.6458636052706501	1.1422404711927434	1.0587299182353611	1.6341048517530332	1.1321106317202885	1.0138773559509637	1.7211911588381885	0.777023397138091	1.4276009656370547	1.1335979098048397	1.3536986965380653	1.7727094398127088	0.3595254270411975	0.7091792105493766	1.7330917777454378	0.7859157288317224	0.7095541369356156	1.601009309031175	0.7855506759706565	1.7086251318055652	0.8812514880851285	1.1187257331785647	1.211175364331922	1.0026155723664603	0.39250748318819195	2.574750223813335	0.29431380656228556	1.0860514745522118
SLCdtt045	2.1368352946764495	2.234401417026585	2.759318143853663	2.965411400483705	2.758324829575444	2.834071249940523	2.8260668110651497	3.110205069568357	2.8423072433434116	2.7137387691684554	2.6924612974380886	2.5821115982622502	2.6068836197584893	3.192596669367535	2.696819074886465	2.7714133360078588	2.7275244046861196	2.434660924506768	1.4186903530365604	0.9238698383360693	0.7453784855501139	1.0043660764152937	0.7568308297734131	0.6185311296143804	2.059481571522659	0.49152219770901673	1.37643993448795	1.5141272600537243	0.9230613112178291	0.290049932753418	1.2937609939509631	1.4021133495264866	0.8525593496299295	0.917610487801632	1.020341475000455	0.45083579466180757	0.6052899652153395	1.9903527803258114	1.5094199167422586	0.9577221115570668	0.0	1.5145595066213704	1.1657632243655485	1.2487238635462197	1.8343955337537363	1.474882145955304	0.7134018624018774	1.3810208053220523	0.9955173219697845	1.240997682830844	0.5043236337824822	0.9252233812680838	1.4676853013676807	0.7133013011274204	1.6833189930056738	0.7895506124763465	0.37173097881714917	0.9839739654228894	0.7369891220829058	1.1244594829036727	1.3903464507155396	0.8554123666229854	0.6051950738792745	0.6917092628057263	0.48843207198175737	0.7458223324913399	1.406737632666469	0.8484559093438883	0.8489658625391759	1.2232975717466836	0.7705108409436187	0.40600831741021265	0.9792905016283012	0.1858096551352124	1.1261402235981421	1.3811542863217574	0.7096819268537777	0.6159851703945722	1.6118055719010171	0.6262844180466559	2.0281879242498335	0.8293640739047213	1.0079396234592732
SLCdtt050	2.7513159072020468	2.4716962018568354	3.162013579712597	3.9451757170717965	3.0683619893423377	3.6874070997931603	3.31547066364976	2.5134248333235614	2.8268444350976463	3.7334628503534013	2.4960158561175705	3.1566059573120744	3.4116520228737772	2.4080781524621844	2.570961419578323	3.401964876932358	2.35096132197715	2.9198242410882966	2.88915343191465	0.8619218475552212	2.1679593341419814	2.395403515039788	1.1464189500515616	1.9503062416771433	0.7083786250455246	1.9414410710713916	1.3605103435767543	3.0012559755153125	0.970293193143632	1.5498222080566206	2.7461133476488806	0.826478323822651	0.9358393684560506	2.310424466616602	2.3232515985140916	1.7858599291834854	1.0119674273197166	0.4871151533405876	0.1698597724855961	1.2110943371007912	1.5145595066213704	0.0	0.39003903055246575	2.7318247578679844	0.3924270937359707	0.21104048456743277	2.204447782583519	0.8950060163246357	0.7231798603379092	2.704797473177656	1.2650683821433322	0.9006096878024403	0.5054484457031759	0.8177023891688235	3.152996180185701	0.7567378187252276	1.3743295173200876	0.6278316047142416	2.1929585809967658	0.5204881763187742	0.21846331204768854	2.156170516435734	1.0345572579106455	2.081006481679713	1.8385908100859552	1.217850339559372	2.789711960525398	0.9388998904954561	0.7165304760299143	2.6739075452588743	0.7617652441578726	1.2454419097096459	2.43649000168905	1.436411069685173	2.5832810236500654	0.37241866609121993	2.046970940309764	2.0622707623244034	0.5091292727381682	1.1272893825314563	3.503443440776095	0.9959845397354531	2.199481413526075
SLCdtt051	2.416390855321696	2.1942531213451617	2.8732310972166206	3.5775873280511385	2.792207521171764	3.3339586749597276	3.012912331977605	2.4594449876573345	2.6191792146772532	3.3616016005898253	2.319878874324555	2.8369884327607044	3.0602201463082244	2.4143983691967863	2.3797789710442827	3.076637705836121	2.2239021253917106	2.6140887139346995	2.553144279622477	0.48410600454036173	1.7997214158873316	2.0189730788759928	0.7604495264189793	1.5725442520741622	0.9291255370271889	1.5837830536253807	1.0640404873651144	2.6443688467103925	0.5971887440190679	1.1783968906622952	2.3802731278018547	0.6104727155622617	0.5527845536073611	1.931939329060546	1.9369847255896606	1.4066796051987323	0.6441042572645749	0.8743578620548459	0.4596618575040496	0.8448823359236524	1.1657632243655485	0.39003903055246575	0.0	2.3866978825454117	0.7111887442433126	0.4692986267356398	1.8365053060818224	0.6543405596269416	0.5671573565621535	2.333215685601447	0.8781159741379698	0.5249963711160442	0.41459442146168285	0.46122196647924035	2.780853859797777	0.38611255152377066	1.0801651040645996	0.4425737852535877	1.8682000481505718	0.41920094945129466	0.2310925876305961	1.85611326368956	0.6956258974087897	1.7365540126147565	1.4796594211915313	1.0192830111569364	2.4051687997915083	0.5552551787082111	0.35746791189712135	2.296019192179134	0.4405988804384279	0.8803031018605231	2.0697612981503744	1.0688097485087675	2.2128192143138112	0.2606545783222243	1.6655966889637916	1.6885557472771024	0.5295664749031133	0.7379362591914524	3.1312384854429984	0.6182243620757878	1.8098863627011397
SLCdtt055	2.5058626871970393	2.881810371548484	3.19784531329454	2.7563680784252944	3.25370047193188	2.814016555290969	3.175513746323922	4.107117987787647	3.5664602801354777	2.508287745033292	3.5262492051056933	2.898265288761937	2.668153908018283	4.258093305605293	3.4939218896215074	2.995640342050638	3.6597574241342636	2.8782820523685033	0.20585048755081417	2.0820888167468508	0.6872116633727017	0.6873680238842831	1.840973276519768	0.9653660343097836	3.2904368176322527	0.8142830471063827	2.380653618950411	0.32550599896415805	2.0695585945018933	1.241206311045821	0.39059210713759535	2.5684963161159042	1.998932199803267	0.7368680812870835	0.9627565974796621	1.0852082144710002	1.763745916328059	3.2015705739314324	2.7047897108484227	2.0119964435713222	1.2487238635462197	2.7318247578679844	2.3866978825454117	0.0	3.07276026511155	2.678545020791895	0.7238304342720354	2.5189458715409336	2.1121678332836513	0.4524351236644331	1.6341108260468376	2.0921518288517986	2.6820061588815736	1.9260843368234193	0.648210497774506	2.0228731678108294	1.398375360436019	2.148209032742536	0.5946712813394448	2.2849801696947427	2.60091302091253	0.744578980336906	1.7266409581542934	0.6932447215827935	0.9475382698249486	1.7134161139172164	0.8417793626794182	1.9960891194387886	2.0420276497900822	0.5928145182939955	2.0129643216658373	1.5227484052609452	0.4631957912708762	1.341908734386183	0.45435423551655163	2.6007507199620905	0.9399777149998266	0.8069005195934326	2.833352421827357	1.7595007880631974	0.926243734734922	2.001714965631835	1.2555664605468888
SLCdtt056	2.877989139321201	2.523614660841308	3.210455197709134	4.121697391401958	3.109123121164041	3.8328289648017106	3.382566097004669	2.3322212056249367	2.7840806403405796	3.9176013543145487	2.435590707597335	3.2503437925518472	3.560551777108588	2.182661077205553	2.5224231591113218	3.50306723385529	2.237954225645453	2.9898482572362775	3.2344772927540784	1.1433358154023983	2.5023243316089423	2.721969542681389	1.429811694285848	2.2752346318692305	0.41911830848330484	2.2796397332119573	1.480449577659249	3.3375186399660017	1.2138665083781153	1.8790256192531598	3.082478801716952	0.9265390023482107	1.2237698331525098	2.6318920355960502	2.627829317824744	2.1026108093364133	1.3540935039042514	0.33273550458803614	0.5075619848229632	1.430777740283379	1.8343955337537363	0.3924270937359707	0.7111887442433126	3.07276026511155	0.0	0.5110668734138639	2.507987746401748	1.0232713266952156	1.1044012966509913	3.0301225513681502	1.5502684265495201	1.1521296769938083	0.6017894588422198	1.1562499414540104	3.4774245904648886	1.063149719788149	1.722654624517944	1.0034446849435747	2.531612981619684	0.901766767314582	0.540261849944402	2.5209280975409243	1.397242592811818	2.435789997207585	2.1848771874311765	1.567724128177106	3.0969387477371173	1.225621814430499	1.0652307909454481	2.987817100582501	1.0651749529373955	1.586813523776095	2.7692291072891013	1.7551412852233144	2.9115738207309967	0.5716384603018436	2.364117551404511	2.3803012345977974	0.4982215956683205	1.4259370010258043	3.82680578996668	1.236976698469	2.46333699712554
SLCdtt057	2.8769450744200573	2.627146399744846	3.3092602956377277	4.040542404652033	3.2251231173899364	3.795934074047444	3.4575331769141604	2.7067725386329915	3.00008722090151	3.8210680172973834	2.6803613831227673	3.2896234311299675	3.5248574457701234	2.6024425351693226	2.7514867593812835	3.532352787856587	2.538255663743438	3.05517425791431	2.82638128706154	0.9483112474668585	2.1503387506435243	2.3922639217235266	1.2141305459023772	1.9518480518848211	0.8848966608922612	1.9091159264582802	1.5076556651079267	2.960485774765456	1.0642477240520787	1.541101556078044	2.721921913195537	0.9970300507487285	1.0113682605270602	2.3091696245467173	2.344213943397515	1.7864158299586494	1.0204557393008884	0.533784243329017	0.12092327441240547	1.3120335589467256	1.474882145955304	0.21104048456743277	0.4692986267356398	2.678545020791895	0.5110668734138639	0.0	2.180702604711893	1.0634128393044846	0.6236563725722422	2.6860935319783588	1.2945713815558162	0.991682449111537	0.6922929255088656	0.8121358543112479	3.133553285775792	0.7732282832284165	1.293333595557113	0.5443739118467976	2.122193568751154	0.4270312887878094	0.377333274336221	2.074583302734158	1.018879849357058	2.039276385300013	1.8153835228187554	1.0884172234383438	2.8000500588450663	1.014071618327056	0.733389318586208	2.665117136071398	0.7376463917376875	1.2387159378126178	2.4130626274003446	1.420638747161588	2.5642288337725776	0.5455804237820705	2.0536068414466975	2.048937975981145	0.7068117499798042	1.1705010428210054	3.4827322935673997	1.069365915065331	2.2406637509785985
