Eigvals,24,,,,,,,,,,,,,,,,,,,,,,,
PFF_Baseline_1943,0.21297096,0.072384232,0.238723789,0.003454342,0.118222883,-0.019351608,0.025312762,0.022521275,-0.018163758,0.00237655,-0.025594176,0.04008667,0.007534953,0.002801984,-0.036580726,-0.002889524,0.000145391,0.003308365,0.001164653,0,0,0,0,0
PFF_Baseline_1944,0.218156592,-0.136948827,-0.025535355,-0.025604435,0.042972598,-0.041223231,-0.100326197,-0.050208909,-0.002608811,-0.090629888,0.045962368,0.036697525,0.009858614,-0.001111648,0.019387147,0.002546068,-0.020829189,-0.013364165,-0.008047735,0,0,0,0,0
PFF_Baseline_1946,-0.137369225,0.040441679,0.13238358,0.118118415,0.004346184,0.013538563,0.050203132,0.006219744,-0.042258413,0.001216535,0.028605912,-0.024784026,0.047428846,-0.036864295,0.009451048,-0.034616691,-0.018304389,-0.011785607,-0.018865002,0,0,0,0,0
PFF_Baseline_25,-0.016159398,0.234173378,-0.062242667,-0.028906667,-0.058589827,-0.11352671,0.016209084,-0.083763106,0.033031879,-0.02201038,-0.01252006,0.003321518,0.029202051,-0.018866987,-0.03359157,0.010708799,0.019420523,-0.002721801,0.01309644,0,0,0,0,0
PFF_Baseline_26,0.105806037,-0.014292514,0.031812841,0.029833499,-0.144137587,-0.076519372,0.038107054,-0.052323705,-0.074142704,0.057484641,0.009136996,-0.007943765,0.042126492,0.040674036,0.016023108,0.00103378,-0.00506329,0.009209194,0.004604133,0,0,0,0,0
PFF_Baseline_27,-0.067773872,0.020401717,0.059336014,-0.117366249,-0.105035262,-0.012032461,0.050661202,0.103505544,0.078532107,-0.077540733,0.0395836,-0.024508794,-0.004515304,0.022698367,-0.014410593,-0.031028707,-0.00751472,0.019546393,-0.004385102,0,0,0,0,0
PFF_Baseline_28,0.129222792,0.030039146,0.04523795,-0.125714452,-0.028463768,0.061512528,0.06557717,-0.015607423,-0.017684336,-0.020497584,0.026528437,-0.03282647,-0.007882198,-0.002275121,0.050492283,0.048280134,-0.017046621,-0.012126419,0.011400582,0,0,0,0,0
PFF_Baseline_30,0.084535947,-0.094408181,-0.066187553,0.128141234,-0.013773331,-0.07186888,0.037823996,0.036309057,-0.059837782,-0.051527031,-0.028176053,-0.053378571,-0.065823756,-0.031340093,0.011049852,0.012365361,0.029957032,0.022275973,-0.007979289,0,0,0,0,0
PFF_Baseline_32,-0.19118134,-0.106704765,0.010832451,-0.067634304,0.093107109,-0.035125626,-0.005108628,0.001348628,-0.015189865,0.046927712,0.013555657,-0.017426928,0.025631446,0.022506338,0.050933798,-0.007077956,0.004087443,0.012522987,0.002434013,0,0,0,0,0
PFF_Baseline_35,-0.065023412,-0.023815024,-0.010272515,0.151249282,0.0252913,-0.037095751,-0.029866756,-0.02044576,0.088577039,-0.009292187,-0.01941987,-0.020670744,0.004875218,0.08756681,-0.004606726,0.023953298,-0.020596141,-0.008614545,-0.011584171,0,0,0,0,0
PFF_Baseline_36,-0.192742507,-0.086425634,-0.019178839,-0.071251225,0.065971931,-0.078052927,-0.048630772,-0.01522613,-0.036848912,-0.029014661,-0.013449109,-0.013181577,0.014783351,-0.046941902,-0.024615621,-0.014363128,-0.020073036,-0.002346382,0.008704648,0,0,0,0,0
PFF_Baseline_37,-0.050216879,0.122306037,-0.00516194,0.03288397,0.016858045,0.049254128,-0.016646041,0.005896068,0.028622344,-0.04638037,-0.101896801,0.046174042,0.023912845,-0.005355614,0.065654768,-0.01590862,0.012045037,0.020148596,0.009013391,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
Biplot,0,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Site constraints,0,0,,,,,,,,,,,,,,,,,,,,,,
